Time [s], A0
26.461304,888
26.464072,887
26.46684,891
26.469612,885
26.472376,885
26.475152,883
26.477928,884
26.480704,883
26.483464,880
26.48624,881
26.489016,882
26.491784,880
26.494556,878
26.49732,878
26.500092,876
26.502856,873
26.505624,875
26.508384,876
26.511152,874
26.513932,876
26.516696,873
26.519456,872
26.522232,872
26.525,871
26.527776,869
26.530544,868
26.533312,868
26.53608,869
26.538848,868
26.541616,868
26.544376,869
26.547144,867
26.54992,866
26.552696,864
26.555464,868
26.558232,863
26.561,863
26.563752,865
26.566528,863
26.569288,862
26.572056,862
26.574824,860
26.5776,860
26.58036,859
26.583128,858
26.585896,856
26.588668,856
26.591424,856
26.594192,858
26.59696,854
26.599728,853
26.602488,853
26.605264,853
26.60804,850
26.610808,853
26.613576,851
26.616344,850
26.619112,847
26.621884,851
26.624656,849
26.627424,848
26.630192,847
26.632952,846
26.63572,848
26.63848,845
26.64124,843
26.644016,842
26.646776,843
26.649544,841
26.652304,842
26.65508,839
26.657856,840
26.660616,837
26.663384,838
26.666152,834
26.668912,832
26.671684,831
26.67444,834
26.677208,832
26.679984,835
26.682752,833
26.685524,832
26.688296,829
26.691072,829
26.693848,828
26.696608,827
26.699376,827
26.702152,825
26.704928,821
26.707696,825
26.710464,825
26.713232,823
26.716,822
26.71876,820
26.721524,818
26.724288,819
26.727064,819
26.729832,818
26.7326,817
26.735364,816
26.738136,814
26.740904,815
26.743672,812
26.74644,811
26.749208,811
26.751976,812
26.754744,809
26.75752,809
26.76028,807
26.763048,809
26.765816,807
26.768584,806
26.771344,805
26.774124,802
26.776888,802
26.779664,802
26.782424,800
26.785204,801
26.787968,800
26.790728,798
26.793504,798
26.796272,796
26.79904,794
26.801816,793
26.804584,796
26.807352,794
26.81012,794
26.812896,790
26.815672,790
26.818432,784
26.821208,789
26.823976,788
26.826744,789
26.82952,786
26.832288,784
26.835048,784
26.837816,783
26.840584,784
26.843344,781
26.846112,782
26.84888,779
26.851656,779
26.854424,779
26.857196,778
26.859968,777
26.862736,775
26.865488,774
26.868256,776
26.871024,774
26.873784,772
26.876568,769
26.879336,772
26.882112,770
26.88488,776
26.887648,769
26.890424,768
26.893192,767
26.895968,765
26.89874,766
26.901496,766
26.904272,764
26.907048,763
26.909816,761
26.912588,758
26.915352,758
26.91812,758
26.920888,760
26.923656,759
26.926428,756
26.9292,755
26.931968,756
26.934736,754
26.937496,752
26.940264,753
26.94304,748
26.945808,750
26.948584,749
26.951344,749
26.95412,746
26.956888,748
26.959648,747
26.962416,744
26.965184,744
26.967944,743
26.970712,744
26.973488,743
26.976264,742
26.979032,740
26.981808,740
26.984572,738
26.987336,739
26.990112,737
26.99288,734
26.99564,735
26.998416,736
27.001184,736
27.00396,733
27.006704,733
27.009472,732
27.01224,731
27.015008,728
27.017784,728
27.020548,730
27.02332,727
27.026096,728
27.028872,726
27.031644,728
27.034408,726
27.037176,727
27.039944,724
27.042704,724
27.045472,724
27.048248,723
27.051016,721
27.053768,720
27.05654,719
27.059304,721
27.062076,718
27.064848,719
27.067608,719
27.070376,717
27.073152,718
27.075928,714
27.078712,715
27.08148,715
27.084248,711
27.08702,713
27.089784,713
27.092556,712
27.095324,713
27.098088,710
27.100856,710
27.103624,708
27.106384,709
27.10916,710
27.111928,708
27.114704,705
27.117464,707
27.120232,706
27.123008,706
27.125784,704
27.128552,703
27.13132,702
27.134088,701
27.136848,700
27.139624,701
27.142392,700
27.14516,698
27.147928,700
27.150704,697
27.15348,691
27.156248,696
27.159024,695
27.161784,696
27.164548,695
27.167328,694
27.170096,695
27.172856,693
27.175624,690
27.178392,693
27.18116,690
27.183928,692
27.186708,688
27.189476,693
27.192248,689
27.195016,690
27.197784,690
27.200564,685
27.203328,687
27.206104,686
27.208872,686
27.211632,688
27.2144,685
27.21716,685
27.219928,683
27.222704,676
27.225472,683
27.22824,684
27.231008,680
27.233784,676
27.236556,681
27.23932,678
27.242088,681
27.244868,679
27.247632,674
27.250392,675
27.253168,677
27.255936,675
27.258704,676
27.261472,675
27.26424,675
27.267008,672
27.26978,673
27.272552,674
27.27532,672
27.27808,670
27.280856,672
27.283624,672
27.286384,671
27.28916,671
27.291928,672
27.294704,669
27.297472,668
27.300248,669
27.303012,668
27.30578,664
27.308556,665
27.31132,665
27.314088,665
27.316864,664
27.319632,655
27.322408,661
27.325168,663
27.327944,662
27.330704,660
27.333464,660
27.336244,658
27.339016,657
27.341784,658
27.344556,655
27.347328,656
27.350096,656
27.352856,655
27.355624,655
27.358392,655
27.361152,654
27.363928,652
27.366704,651
27.369464,647
27.37224,651
27.375016,649
27.377776,650
27.380552,651
27.38332,647
27.386088,645
27.388848,646
27.391616,647
27.394384,643
27.39716,645
27.399928,644
27.402704,640
27.405464,642
27.408228,644
27.411,640
27.41376,640
27.416528,639
27.4193,631
27.422076,631
27.424852,636
27.42762,636
27.430388,635
27.433164,635
27.43594,632
27.438716,634
27.441488,633
27.444264,635
27.447036,633
27.44982,630
27.452592,631
27.455364,628
27.45814,627
27.460916,629
27.463688,626
27.466452,629
27.469236,624
27.472012,625
27.47478,621
27.47756,623
27.480324,622
27.483092,620
27.485868,621
27.488644,624
27.491412,617
27.49418,617
27.496956,618
27.499716,615
27.502484,610
27.505252,615
27.508028,615
27.5108,612
27.51356,612
27.516332,611
27.519108,612
27.521876,609
27.524652,611
27.52742,608
27.530184,608
27.532964,609
27.535732,609
27.538504,605
27.541276,605
27.544052,605
27.54682,605
27.549584,603
27.552356,603
27.555132,603
27.557912,603
27.560676,601
27.563444,602
27.566204,599
27.568972,595
27.57174,598
27.5745,597
27.577268,595
27.580044,597
27.58282,595
27.585588,596
27.588356,593
27.591132,590
27.5939,592
27.596668,593
27.599436,592
27.602212,592
27.60498,588
27.607756,590
27.610536,588
27.6133,589
27.616068,588
27.618844,579
27.621612,592
27.62438,588
27.627164,587
27.629932,584
27.632696,585
27.635468,582
27.638236,582
27.64102,584
27.64378,583
27.64656,582
27.649332,583
27.652104,583
27.654876,580
27.657652,579
27.660412,580
27.66318,577
27.665956,580
27.668724,579
27.671484,578
27.67426,576
27.677036,579
27.679808,575
27.682584,576
27.685356,577
27.688124,577
27.690884,575
27.69366,575
27.696436,573
27.699208,573
27.701972,574
27.704748,571
27.707508,575
27.710276,574
27.713052,572
27.715812,574
27.718576,572
27.72134,570
27.724124,572
27.726896,569
27.72966,566
27.732436,567
27.735204,569
27.73798,566
27.740748,568
27.743516,567
27.746292,566
27.749064,567
27.751832,562
27.754604,566
27.757372,567
27.760148,565
27.762924,565
27.765676,565
27.768444,563
27.77122,565
27.773996,560
27.776764,562
27.779536,563
27.7823,564
27.785076,562
27.787852,561
27.79062,562
27.79338,561
27.796156,562
27.798932,561
27.8017,560
27.804468,558
27.807236,559
27.810012,561
27.81278,558
27.81556,557
27.81834,560
27.821112,558
27.823892,558
27.82666,558
27.829436,556
27.832204,557
27.83498,565
27.837748,557
27.840524,553
27.843292,555
27.846068,553
27.848844,557
27.851604,552
27.85438,551
27.857148,551
27.859924,552
27.862692,551
27.86546,550
27.868232,550
27.871004,549
27.873772,549
27.876544,552
27.879308,551
27.882084,548
27.884852,550
27.887624,547
27.890396,546
27.89318,545
27.895956,547
27.898724,548
27.901492,546
27.904268,543
27.907036,545
27.909804,544
27.912576,541
27.915348,544
27.918116,543
27.920892,542
27.92366,540
27.926428,542
27.929212,539
27.931988,542
27.93476,541
27.937536,538
27.940308,538
27.943076,537
27.945852,540
27.94862,537
27.951388,538
27.954156,537
27.956932,533
27.9597,536
27.962468,534
27.965236,534
27.968012,534
27.970772,533
27.973536,534
27.976308,532
27.979084,536
27.981864,530
27.984636,532
27.987412,528
27.990172,532
27.992948,532
27.995724,531
27.998492,528
28.001268,530
28.004044,528
28.00682,527
28.009584,530
28.012356,527
28.015132,528
28.0179,528
28.020668,527
28.023436,525
28.026212,524
28.028984,525
28.031748,523
28.034524,522
28.037308,520
28.040076,521
28.042852,522
28.045628,519
28.048404,519
28.051172,513
28.053956,520
28.056716,520
28.059484,516
28.062252,517
28.06502,518
28.06778,520
28.070552,518
28.073324,517
28.076096,516
28.078868,517
28.081644,519
28.084412,517
28.087188,515
28.089956,516
28.092732,514
28.095504,512
28.098276,511
28.101052,512
28.103828,509
28.1066,510
28.109364,511
28.112132,512
28.114908,510
28.117684,509
28.12046,508
28.123236,509
28.126004,512
28.12878,509
28.131552,507
28.134312,508
28.137088,508
28.139856,508
28.142632,504
28.1454,506
28.14818,509
28.150948,504
28.153712,510
28.15648,497
28.159252,503
28.162028,504
28.164784,503
28.16756,503
28.170324,493
28.17308,503
28.175856,500
28.178624,501
28.181384,501
28.18416,493
28.186936,500
28.189704,498
28.192464,500
28.19524,498
28.198012,498
28.200764,497
28.203528,498
28.206296,500
28.209064,495
28.211844,494
28.214604,496
28.217368,496
28.220136,493
28.222908,492
28.225672,494
28.228424,490
28.2312,492
28.233968,493
28.236736,491
28.239504,493
28.24228,488
28.245048,492
28.2478,491
28.250572,491
28.253336,490
28.256104,490
28.258872,488
28.261632,488
28.264392,485
28.26716,488
28.269936,487
28.272704,487
28.275464,486
28.278236,489
28.281004,487
28.283764,485
28.286532,474
28.289304,484
28.292072,485
28.29484,481
28.297608,483
28.300372,482
28.303136,480
28.305916,482
28.308672,481
28.31144,481
28.314212,479
28.316988,479
28.319752,480
28.322524,474
28.325296,479
28.328068,479
28.330832,477
28.333608,478
28.336372,478
28.339148,479
28.34192,476
28.344692,474
28.347464,475
28.350236,474
28.353008,476
28.355772,475
28.358528,477
28.361304,473
28.36408,472
28.36684,473
28.369612,465
28.37238,470
28.375144,471
28.377912,468
28.380684,470
28.383448,467
28.386208,463
28.38898,465
28.391744,466
28.39452,464
28.397288,465
28.400056,465
28.402816,462
28.405592,464
28.40836,465
28.411132,460
28.413896,463
28.416672,463
28.419432,463
28.422208,456
28.424968,460
28.427744,459
28.430504,460
28.433264,462
28.43604,460
28.438808,456
28.44158,456
28.444356,457
28.447136,457
28.449904,455
28.452672,454
28.45544,456
28.458208,454
28.460976,450
28.463744,452
28.46652,453
28.469288,450
28.47206,451
28.474836,453
28.477608,449
28.480368,450
28.483148,450
28.485904,453
28.488676,448
28.491432,447
28.4942,446
28.496968,444
28.499728,446
28.502492,445
28.50526,445
28.508024,442
28.5108,442
28.513564,442
28.516328,442
28.5191,443
28.521876,443
28.524632,441
28.5274,438
28.530176,440
28.532956,443
28.535724,439
28.538496,441
28.541272,439
28.544048,439
28.546808,437
28.549576,434
28.552336,431
28.555108,429
28.557888,436
28.560656,436
28.563424,437
28.5662,436
28.568988,435
28.571752,436
28.574512,433
28.577288,431
28.580056,432
28.58282,432
28.585592,435
28.58836,432
28.591136,431
28.593908,433
28.59668,432
28.599448,433
28.602216,426
28.604996,430
28.607756,428
28.61052,428
28.613296,429
28.61606,427
28.618824,429
28.621592,429
28.62436,429
28.627132,428
28.6299,428
28.632664,427
28.635432,424
28.638204,427
28.640976,425
28.643748,428
28.646512,425
28.649272,425
28.65204,421
28.654808,422
28.657584,423
28.660352,421
28.663128,422
28.665904,425
28.668672,421
28.671452,417
28.674236,420
28.677008,420
28.679776,419
28.682552,422
28.68532,420
28.688088,417
28.690852,418
28.693612,418
28.696376,416
28.699152,416
28.70192,417
28.704688,416
28.707448,415
28.71022,418
28.712992,415
28.71576,417
28.718532,413
28.721296,414
28.724056,416
28.726832,416
28.7296,414
28.73236,416
28.735132,412
28.737904,413
28.740672,410
28.743444,413
28.746216,412
28.748984,410
28.751744,410
28.75452,413
28.7573,408
28.760072,411
28.762832,407
28.765612,409
28.76836,411
28.771128,407
28.7739,408
28.776664,411
28.779432,407
28.7822,406
28.784976,409
28.787752,405
28.790516,405
28.793288,402
28.796056,405
28.798816,408
28.801584,403
28.804344,404
28.807116,404
28.809884,403
28.812652,401
28.815424,401
28.818184,401
28.820952,404
28.823704,401
28.82646,400
28.829224,401
28.831992,400
28.834752,401
28.837524,398
28.840296,398
28.843072,398
28.84584,396
28.848612,396
28.851384,394
28.854152,396
28.856928,396
28.8597,398
28.862472,394
28.865232,394
28.868008,392
28.870776,394
28.873536,392
28.876316,393
28.879092,391
28.881856,394
28.884624,389
28.887392,395
28.89016,391
28.89292,392
28.895688,392
28.898448,390
28.901208,394
28.903984,392
28.906748,391
28.909516,387
28.912288,390
28.915064,389
28.917832,391
28.9206,388
28.923364,388
28.92614,388
28.928904,386
28.931672,387
28.93444,386
28.937208,386
28.939984,382
28.94276,384
28.94552,381
28.948292,383
28.951064,386
28.953824,375
28.956592,380
28.95936,384
28.962136,383
28.964912,381
28.967672,386
28.97044,381
28.973208,380
28.975976,381
28.978744,382
28.981512,381
28.984288,380
28.987064,381
28.98984,377
28.992608,378
28.995372,378
28.998144,375
29.000912,379
29.003672,377
29.00644,380
29.00922,379
29.011984,377
29.014752,376
29.017532,378
29.020304,374
29.023072,376
29.02584,377
29.028608,374
29.031368,375
29.034148,371
29.036924,374
29.039688,374
29.042456,375
29.045224,375
29.047992,374
29.050756,376
29.05352,372
29.056288,376
29.059056,370
29.06182,373
29.064588,372
29.067356,368
29.07012,371
29.072888,371
29.075656,369
29.078424,369
29.081196,369
29.083968,369
29.086736,368
29.089496,370
29.092272,367
29.095036,369
29.097792,369
29.100576,368
29.10334,369
29.106104,371
29.10888,366
29.11164,365
29.114416,366
29.11718,366
29.119952,366
29.122716,368
29.12548,367
29.128248,364
29.131016,363
29.133784,361
29.136556,365
29.139328,365
29.142096,362
29.144856,362
29.147636,361
29.150396,364
29.15316,363
29.15594,361
29.158712,359
29.161488,362
29.164256,360
29.167036,356
29.1698,362
29.172568,358
29.175328,358
29.178088,358
29.180856,360
29.183632,358
29.1864,361
29.189176,359
29.191944,355
29.194728,355
29.19748,356
29.200252,353
29.203024,355
29.205792,353
29.20856,355
29.211328,357
29.214104,355
29.216872,354
29.219636,354
29.222412,352
29.225176,349
29.227948,354
29.230732,353
29.2335,356
29.23628,351
29.239052,351
29.241828,351
29.24458,350
29.247344,353
29.250124,351
29.252888,351
29.255652,349
29.258424,350
29.2612,350
29.263968,350
29.266728,349
29.269496,350
29.272268,347
29.275032,349
29.277808,349
29.280592,347
29.28336,348
29.28612,345
29.2889,346
29.29166,349
29.29442,343
29.297196,344
29.29996,342
29.302732,342
29.305508,342
29.30828,343
29.311048,342
29.31382,343
29.316592,342
29.319356,341
29.322124,341
29.324896,340
29.327668,342
29.330424,340
29.3332,338
29.33598,339
29.338748,340
29.341512,339
29.344292,339
29.347064,338
29.349832,336
29.352608,337
29.355376,336
29.358152,335
29.360912,335
29.363684,337
29.366444,338
29.369204,334
29.371972,339
29.374728,336
29.377488,335
29.380264,335
29.383044,334
29.38582,336
29.38858,335
29.391348,334
29.394116,337
29.39688,333
29.39966,334
29.40242,333
29.405192,333
29.407964,332
29.410728,333
29.413492,332
29.416256,331
29.419036,333
29.421804,341
29.424564,330
29.427336,331
29.430112,331
29.43288,329
29.435648,331
29.438412,333
29.441172,328
29.443936,329
29.446708,327
29.449464,328
29.452236,324
29.455008,329
29.45778,327
29.460544,328
29.463312,328
29.466092,327
29.46886,327
29.471624,325
29.474392,326
29.477168,325
29.479944,325
29.482716,327
29.485488,326
29.488256,326
29.491016,325
29.493796,324
29.49656,322
29.49932,325
29.5021,324
29.504864,326
29.507628,323
29.510384,324
29.51316,326
29.515928,324
29.5187,324
29.521468,322
29.524232,323
29.527,322
29.529768,323
29.532536,323
29.535304,323
29.538064,325
29.540836,322
29.543616,322
29.54638,322
29.549152,325
29.551928,322
29.554704,325
29.557464,321
29.560252,322
29.563008,323
29.565776,322
29.568548,322
29.571316,322
29.574084,322
29.576856,324
29.579628,322
29.582392,321
29.585152,320
29.587924,318
29.59068,321
29.593448,321
29.596228,319
29.598996,318
29.601764,318
29.604532,319
29.6073,319
29.610068,318
29.612832,321
29.615608,317
29.618372,317
29.62114,315
29.623916,315
29.626692,317
29.629464,316
29.632236,316
29.63502,317
29.637788,315
29.640568,314
29.64334,312
29.646108,314
29.648876,314
29.651652,314
29.65442,318
29.657196,314
29.659964,315
29.66274,313
29.665508,312
29.668284,315
29.67106,306
29.673836,313
29.676612,312
29.67938,312
29.682156,312
29.684924,311
29.687692,310
29.690452,310
29.693228,310
29.695996,310
29.698772,309
29.70154,309
29.704308,309
29.707084,309
29.709852,310
29.712616,309
29.71538,307
29.718148,308
29.720924,305
29.723696,308
29.726468,308
29.729244,307
29.732012,305
29.734772,307
29.73754,309
29.740308,304
29.743076,307
29.745836,307
29.748608,304
29.75138,299
29.754156,304
29.756932,305
29.7597,302
29.762468,303
29.765244,303
29.76802,305
29.770792,303
29.77356,303
29.776332,304
29.7791,302
29.781868,304
29.784644,303
29.787412,301
29.79018,301
29.792956,302
29.79574,302
29.798508,303
29.801276,302
29.804052,301
29.80682,294
29.809592,301
29.812364,303
29.815132,300
29.817904,301
29.820676,298
29.823452,301
29.826236,301
29.829004,298
29.831772,300
29.83454,300
29.8373,300
29.840076,300
29.842844,296
29.845616,300
29.84838,301
29.851156,296
29.853924,298
29.856676,298
29.859444,297
29.86222,297
29.864992,297
29.867764,298
29.87054,295
29.873308,296
29.876084,296
29.878868,297
29.881644,296
29.884412,300
29.887188,290
29.889956,294
29.892724,297
29.895484,296
29.89826,294
29.901028,297
29.903788,290
29.90656,295
29.909332,296
29.912112,294
29.914884,295
29.91766,301
29.92042,285
29.923188,290
29.925964,293
29.928724,290
29.931484,291
29.93426,290
29.937036,289
29.939804,290
29.942576,287
29.945348,291
29.948116,290
29.950884,291
29.95366,291
29.95642,289
29.959192,291
29.961964,288
29.96474,293
29.967508,290
29.970276,301
29.973044,289
29.975812,287
29.978584,286
29.981356,288
29.984132,286
29.9869,288
29.989668,288
29.992444,285
29.995212,286
29.99798,286
30.000756,288
30.003532,285
30.006304,285
30.009076,284
30.011844,286
30.014616,284
30.01738,287
30.020156,284
30.022932,281
30.0257,284
30.02846,281
30.031236,279
30.034012,282
30.036772,280
30.03954,280
30.042316,280
30.045092,283
30.047868,279
30.050644,279
30.053408,278
30.056172,278
30.058948,279
30.061716,276
30.064476,278
30.067252,280
30.07002,277
30.072796,277
30.075576,274
30.078356,277
30.081124,277
30.083892,274
30.086668,281
30.089436,275
30.092212,273
30.094988,275
30.097764,275
30.100532,274
30.1033,275
30.106076,274
30.108844,273
30.111616,274
30.114388,272
30.117164,272
30.119948,276
30.122716,273
30.125484,273
30.128252,273
30.131028,272
30.133796,274
30.136568,275
30.139332,272
30.142116,273
30.144884,272
30.14766,271
30.150428,271
30.153204,272
30.155972,273
30.158748,272
30.161508,271
30.164284,270
30.16706,269
30.169828,270
30.1726,268
30.175372,268
30.17814,268
30.180916,267
30.183684,269
30.186452,270
30.18922,268
30.191988,267
30.194752,269
30.197516,267
30.200292,266
30.203068,269
30.205828,267
30.208608,266
30.21138,268
30.21416,270
30.216932,266
30.219708,268
30.222476,267
30.225252,269
30.228036,267
30.230804,265
30.233576,267
30.236348,265
30.239124,268
30.2419,268
30.244668,267
30.247444,266
30.250212,266
30.252988,267
30.255764,266
30.258532,270
30.261308,267
30.264076,265
30.26686,265
30.269632,266
30.272404,266
30.27518,264
30.277956,266
30.280728,267
30.2835,264
30.286284,265
30.289052,266
30.291812,266
30.294584,265
30.297348,265
30.300124,264
30.302908,262
30.305684,264
30.308452,263
30.311228,264
30.313996,264
30.316764,264
30.319532,266
30.322316,265
30.325092,266
30.327872,265
30.330644,263
30.333412,265
30.336188,264
30.338964,264
30.341732,265
30.344508,263
30.347292,267
30.35006,265
30.352836,264
30.355608,266
30.358372,264
30.361156,265
30.363932,264
30.366692,264
30.369468,262
30.372252,265
30.375028,264
30.377796,264
30.380576,265
30.38334,264
30.386116,264
30.3889,264
30.391668,267
30.39444,265
30.397212,265
30.399988,265
30.402756,261
30.405524,264
30.4083,265
30.411084,264
30.413864,263
30.416632,263
30.419396,266
30.422172,265
30.424948,264
30.427716,264
30.430484,265
30.43326,264
30.436036,267
30.438804,263
30.441576,265
30.44434,262
30.447116,265
30.449892,264
30.45266,263
30.455436,265
30.45822,261
30.461,265
30.463764,263
30.46654,264
30.469316,264
30.472084,264
30.47486,266
30.477636,263
30.480404,262
30.483164,265
30.48594,265
30.4887,265
30.491468,265
30.494244,264
30.49702,263
30.49978,264
30.502548,268
30.505324,267
30.508104,265
30.510876,266
30.513652,265
30.516412,264
30.519172,263
30.521956,263
30.524732,266
30.527504,265
30.530276,264
30.533052,267
30.53582,264
30.538592,263
30.541364,265
30.54414,264
30.546916,266
30.549684,263
30.55246,264
30.555224,255
30.557996,264
30.560772,263
30.563532,265
30.566308,264
30.569084,265
30.571852,263
30.574632,264
30.577396,264
30.580172,264
30.582948,263
30.585716,267
30.588484,264
30.591244,263
30.59402,263
30.596796,264
30.599576,264
30.60234,263
30.605116,266
30.607876,265
30.610644,267
30.613404,264
30.61618,264
30.618956,265
30.621728,265
30.6245,265
30.627276,263
30.630052,264
30.63282,262
30.635592,262
30.638364,263
30.641132,263
30.643916,262
30.646692,265
30.64946,263
30.652228,267
30.655004,262
30.657764,264
30.660532,264
30.663308,263
30.666092,266
30.668868,264
30.67164,264
30.674412,264
30.677188,264
30.679956,264
30.682724,264
30.685492,266
30.688272,265
30.691044,264
30.69382,265
30.696592,263
30.699364,265
30.70214,263
30.704916,265
30.707684,263
30.710452,263
30.713228,264
30.715996,268
30.718756,263
30.721524,264
30.724292,263
30.72706,264
30.729828,263
30.7326,265
30.735348,264
30.738116,264
30.740884,264
30.743644,263
30.746412,268
30.749188,265
30.751956,263
30.754724,266
30.7575,265
30.760276,262
30.76306,264
30.765828,264
30.7686,262
30.771364,264
30.774132,264
30.776908,266
30.779676,265
30.782436,265
30.785212,265
30.787988,263
30.790756,265
30.793524,265
30.7963,265
30.799076,264
30.801844,265
30.804624,266
30.807388,264
30.810168,263
30.81294,265
30.815708,265
30.818476,265
30.821244,265
30.82402,265
30.826796,265
30.829556,264
30.832332,263
30.835108,266
30.837876,264
30.840644,261
30.84342,263
30.846188,264
30.848956,264
30.851724,264
30.854492,262
30.857268,262
30.860036,266
30.862804,265
30.865564,265
30.86834,263
30.8711,264
30.873868,264
30.876624,267
30.879396,265
30.882172,264
30.884948,265
30.887708,264
30.890484,263
30.89326,266
30.89602,264
30.898788,263
30.901564,265
30.904336,265
30.907108,262
30.909892,264
30.91266,265
30.915428,265
30.918204,264
30.92098,267
30.923756,266
30.926524,264
30.9293,265
30.932068,265
30.934836,265
30.937616,265
30.940372,264
30.94314,263
30.945908,263
30.948684,265
30.951456,263
30.954228,265
30.957004,265
30.959772,263
30.962532,264
30.965316,265
30.968084,263
30.970848,255
30.973632,264
30.976404,264
30.979172,265
30.981948,265
30.984716,264
30.987484,267
30.990244,265
30.993028,264
30.995804,263
30.998576,264
31.001332,265
31.004108,264
31.006884,265
31.009652,262
31.01242,263
31.015188,263
31.017956,264
31.020732,265
31.023508,266
31.026284,265
31.02906,265
31.031828,263
31.0346,265
31.037372,263
31.040148,263
31.042916,264
31.045688,262
31.04846,264
31.051236,264
31.054012,263
31.056772,264
31.05954,266
31.062316,267
31.0651,264
31.067868,261
31.070644,266
31.073412,264
31.076188,263
31.078964,264
31.081724,262
31.084492,264
31.087268,264
31.090044,261
31.092808,265
31.095584,264
31.098356,263
31.101124,264
31.103884,266
31.10666,263
31.109436,264
31.112208,265
31.114988,263
31.117764,264
31.120532,263
31.1233,262
31.126084,263
31.128852,263
31.131616,265
31.134388,267
31.137164,265
31.139932,264
31.1427,262
31.145468,265
31.148236,266
31.151004,263
31.153772,266
31.156548,267
31.15932,264
31.162092,265
31.164868,263
31.16764,264
31.170412,264
31.173188,263
31.175964,265
31.178732,264
31.181508,264
31.184284,261
31.187052,261
31.18982,264
31.1926,265
31.195364,267
31.198132,264
31.2009,267
31.203676,259
31.206452,262
31.209212,263
31.21198,264
31.214756,263
31.217524,263
31.2203,263
31.223068,266
31.225836,265
31.228608,264
31.23138,263
31.234156,264
31.236924,263
31.239692,265
31.242452,265
31.24522,263
31.247996,264
31.250772,265
31.253548,264
31.256316,264
31.259084,266
31.261852,264
31.264624,265
31.267396,266
31.270164,257
31.27294,265
31.275708,266
31.278476,264
31.281244,264
31.284012,264
31.28678,264
31.289548,264
31.292316,265
31.2951,263
31.297876,265
31.300652,264
31.30342,263
31.306196,265
31.308964,264
31.311716,264
31.314484,264
31.317252,265
31.320028,266
31.322804,264
31.325584,266
31.328356,265
31.331132,264
31.333916,264
31.336684,264
31.339444,265
31.34222,264
31.344996,264
31.347768,264
31.35054,264
31.353324,264
31.356092,265
31.35886,264
31.361632,263
31.364404,265
31.367176,264
31.369948,261
31.372724,265
31.375484,265
31.37826,263
31.381028,264
31.38378,267
31.38654,265
31.389316,262
31.3921,263
31.394864,264
31.397632,265
31.400404,264
31.40318,265
31.405948,263
31.408716,264
31.411476,264
31.414244,265
31.417028,264
31.419804,264
31.422584,265
31.425356,264
31.428132,263
31.4309,265
31.433668,265
31.436444,263
31.439228,264
31.442004,265
31.444764,265
31.447532,265
31.4503,267
31.453076,265
31.455852,265
31.458632,264
31.4614,264
31.464172,266
31.46694,264
31.469708,265
31.472468,263
31.475244,263
31.478012,264
31.48078,263
31.483556,265
31.486332,266
31.4891,266
31.49186,265
31.494632,263
31.497404,265
31.50018,264
31.502956,264
31.505732,264
31.508504,264
31.511276,264
31.51406,264
31.516828,263
31.5196,266
31.52238,264
31.52514,263
31.527916,264
31.530692,266
31.533468,265
31.536244,265
31.53902,263
31.541796,265
31.544564,265
31.547332,265
31.5501,264
31.552876,262
31.555656,265
31.55842,264
31.561196,266
31.563964,264
31.566732,265
31.5695,264
31.572284,264
31.575056,265
31.577828,263
31.580608,264
31.583372,263
31.586148,266
31.588932,264
31.5917,266
31.594468,264
31.597244,264
31.60002,265
31.602788,263
31.605556,265
31.608332,265
31.611108,264
31.613876,264
31.616652,265
31.61942,267
31.622196,264
31.624964,264
31.627732,262
31.6305,264
31.633268,266
31.636052,263
31.638828,264
31.641604,266
31.644372,264
31.647148,264
31.649916,264
31.652676,265
31.655452,264
31.65822,265
31.660996,265
31.663764,264
31.66654,264
31.669316,265
31.672084,266
31.674844,264
31.677616,264
31.680388,264
31.683164,264
31.68594,266
31.688712,262
31.691476,264
31.694252,265
31.69702,264
31.699788,262
31.702556,264
31.705324,264
31.708092,265
31.71086,264
31.71364,264
31.71642,264
31.719196,265
31.721972,262
31.724732,266
31.727492,264
31.730276,264
31.73306,265
31.735836,264
31.738608,264
31.74138,264
31.744156,262
31.746924,264
31.749692,265
31.752452,266
31.755228,265
31.758012,265
31.76078,264
31.763548,265
31.766316,262
31.7691,264
31.771876,264
31.774652,266
31.777428,264
31.780204,264
31.78298,263
31.78574,265
31.788516,264
31.791292,265
31.794068,265
31.796844,264
31.799616,264
31.802388,264
31.805156,264
31.807932,265
31.8107,262
31.81346,265
31.816236,265
31.819012,266
31.82178,265
31.824556,265
31.827332,265
31.8301,266
31.832876,267
31.835652,264
31.83842,264
31.841196,265
31.843972,264
31.846756,265
31.84952,265
31.852292,264
31.855068,266
31.857836,265
31.860608,264
31.86338,265
31.86614,265
31.8689,266
31.871676,265
31.874452,264
31.87722,264
31.879988,265
31.882772,264
31.885532,263
31.888308,263
31.891092,265
31.893868,264
31.896648,264
31.899412,263
31.902188,265
31.904956,265
31.907724,264
31.9105,265
31.913276,265
31.916048,263
31.91882,264
31.9216,264
31.924364,263
31.92714,265
31.929916,263
31.932676,264
31.935444,265
31.938228,266
31.941012,265
31.94378,264
31.946548,264
31.949324,264
31.9521,264
31.954868,264
31.957648,263
31.96042,263
31.963192,265
31.965972,263
31.96874,264
31.9715,264
31.97426,265
31.977036,264
31.979796,263
31.982564,263
31.98534,264
31.988116,262
31.990892,264
31.99366,264
31.996436,263
