seconds, T0, T1, T2, T3, T4, T5, BAT, 
7.527, 25.093, 26.764, 26.128, 25.809, 25.889, 25.013, 4.1715, 
7.536, 25.252, 26.526, 25.730, 25.969, 25.809, 25.173, 4.1795, 
7.550, 25.252, 26.526, 25.889, 26.207, 25.571, 25.173, 4.1795, 
7.558, 25.013, 26.526, 25.809, 25.969, 25.809, 25.411, 4.1763, 
7.566, 25.571, 26.526, 25.889, 26.207, 25.809, 25.093, 4.1811, 
7.575, 25.093, 26.446, 26.048, 25.969, 25.650, 24.934, 4.1715, 
7.583, 25.252, 26.526, 25.969, 25.969, 25.571, 25.093, 4.1731, 
7.591, 24.854, 26.764, 26.128, 25.969, 25.571, 24.854, 4.1779, 
7.600, 25.571, 26.685, 25.889, 26.128, 25.809, 24.775, 4.1795, 
7.608, 25.252, 26.446, 25.889, 26.207, 25.730, 24.934, 4.1779, 
7.622, 25.252, 26.764, 25.730, 25.969, 25.650, 25.173, 4.1795, 
7.630, 25.093, 26.526, 25.969, 26.128, 25.730, 25.252, 4.1779, 
7.639, 25.252, 26.526, 25.809, 25.809, 25.730, 25.013, 4.1827, 
7.647, 25.252, 26.366, 25.650, 26.128, 25.889, 24.934, 4.1795, 
7.655, 25.013, 26.685, 25.969, 25.969, 25.571, 25.013, 4.1811, 
7.664, 25.173, 26.605, 26.287, 26.207, 25.650, 25.173, 4.1795, 
7.672, 25.013, 26.526, 25.730, 26.048, 25.491, 24.854, 4.1763, 
7.680, 25.093, 26.526, 25.730, 26.048, 25.650, 24.854, 4.1779, 
7.694, 25.252, 26.207, 25.650, 25.889, 25.809, 25.173, 4.1811, 
7.703, 25.093, 26.685, 26.048, 26.207, 25.730, 25.013, 4.1731, 
7.711, 25.173, 26.764, 25.809, 25.889, 25.809, 24.934, 4.1747, 
7.719, 25.093, 26.446, 25.969, 25.809, 25.411, 25.491, 4.1699, 
7.728, 25.093, 26.526, 26.207, 25.969, 25.809, 24.934, 4.1795, 
7.736, 25.252, 26.526, 25.730, 25.809, 25.730, 25.013, 4.1795, 
7.745, 25.252, 26.366, 25.969, 26.048, 25.571, 25.173, 4.1763, 
7.759, 24.934, 26.366, 25.809, 26.128, 25.730, 25.013, 4.1779, 
7.767, 25.013, 26.446, 25.889, 26.048, 25.650, 25.093, 4.1779, 
7.775, 25.173, 26.446, 26.207, 25.969, 25.730, 24.934, 4.1731, 
7.784, 25.093, 26.366, 25.889, 25.809, 25.730, 24.695, 4.1795, 
7.792, 25.093, 26.446, 25.809, 26.446, 25.730, 25.093, 4.1747, 
7.800, 24.934, 26.446, 25.730, 26.128, 25.650, 25.093, 4.1779, 
7.809, 25.093, 26.446, 25.889, 25.889, 25.571, 25.173, 4.1731, 
7.817, 24.934, 26.685, 25.969, 26.048, 25.730, 25.013, 4.1763, 
7.831, 25.013, 26.366, 26.048, 26.128, 25.969, 25.013, 4.1763, 
7.839, 25.013, 26.366, 25.809, 25.969, 25.809, 25.173, 4.1715, 
7.848, 24.854, 26.287, 25.969, 26.128, 25.730, 25.013, 4.1795, 
7.856, 25.252, 26.366, 26.048, 25.809, 25.571, 24.934, 4.1795, 
7.864, 24.934, 26.366, 26.048, 26.128, 25.730, 25.173, 4.1763, 
7.873, 25.173, 26.446, 25.730, 25.889, 25.491, 24.775, 4.1795, 
7.881, 25.093, 26.526, 25.889, 25.969, 25.730, 24.934, 4.1747, 
7.889, 25.252, 26.287, 25.809, 26.207, 25.809, 25.093, 4.1779, 
7.903, 25.093, 26.446, 25.809, 26.366, 25.809, 24.934, 4.1827, 
7.912, 25.252, 26.366, 26.048, 26.128, 25.730, 25.013, 4.1763, 
7.920, 25.173, 26.605, 26.128, 26.048, 25.730, 25.013, 4.1795, 
7.928, 25.093, 26.366, 25.809, 26.048, 25.809, 25.013, 4.1763, 
7.937, 25.173, 26.287, 25.969, 26.287, 25.809, 25.013, 4.1747, 
7.945, 25.173, 26.207, 26.048, 25.969, 25.809, 24.854, 4.1795, 
7.953, 25.093, 26.446, 26.128, 26.207, 25.889, 25.013, 4.1699, 
7.962, 25.173, 26.526, 25.730, 26.207, 25.650, 25.013, 4.1747, 
7.975, 25.173, 26.526, 25.809, 25.889, 25.571, 24.934, 4.1795, 
7.984, 25.173, 26.605, 25.969, 25.889, 26.048, 25.173, 4.1747, 
7.992, 25.093, 26.924, 26.048, 25.889, 25.809, 24.775, 4.1811, 
8.000, 25.252, 26.366, 25.969, 25.969, 25.730, 25.173, 4.1763, 
8.009, 25.093, 26.605, 25.809, 25.889, 26.287, 25.252, 4.1747, 
8.017, 25.173, 26.446, 25.809, 25.969, 25.809, 25.093, 4.1747, 
8.025, 25.252, 26.287, 25.650, 25.889, 25.809, 25.252, 4.1827, 
8.034, 25.093, 26.605, 25.730, 25.969, 25.809, 24.934, 4.1763, 
8.047, 25.173, 26.685, 25.889, 26.366, 25.571, 25.013, 4.1795, 
8.056, 25.013, 26.287, 25.969, 25.889, 26.366, 25.332, 4.1763, 
8.064, 24.934, 26.366, 25.809, 25.809, 25.650, 25.013, 4.1747, 
8.072, 25.332, 26.526, 25.730, 25.969, 25.889, 24.934, 4.1747, 
8.081, 25.093, 26.685, 26.048, 25.889, 25.809, 24.854, 4.1795, 
8.089, 25.013, 26.526, 26.048, 25.889, 25.889, 25.252, 4.1795, 
8.097, 25.730, 26.366, 26.048, 25.969, 25.889, 24.934, 4.1763, 
8.106, 25.013, 26.366, 26.048, 25.889, 25.889, 25.252, 4.1843, 
8.120, 25.013, 26.366, 25.809, 26.207, 25.571, 25.093, 4.1763, 
8.128, 25.093, 26.287, 25.969, 25.889, 26.366, 25.252, 4.1795, 
8.136, 25.013, 27.003, 25.889, 25.730, 25.809, 25.252, 4.1811, 
8.144, 25.173, 26.366, 25.889, 25.969, 25.571, 25.093, 4.1779, 
8.153, 25.093, 26.287, 26.048, 25.889, 25.650, 24.934, 4.1747, 
8.161, 25.730, 26.526, 25.969, 26.128, 25.809, 24.854, 4.1795, 
8.169, 25.093, 26.446, 25.809, 25.730, 25.809, 25.173, 4.1683, 
8.178, 25.093, 26.446, 26.128, 25.969, 25.650, 25.093, 4.1795, 
8.192, 25.013, 26.685, 25.809, 26.048, 25.809, 25.093, 4.1763, 
8.200, 25.013, 26.605, 26.128, 25.969, 25.650, 25.093, 4.1827, 
8.208, 25.173, 26.605, 26.287, 26.128, 25.809, 24.934, 4.1747, 
8.217, 25.173, 26.446, 25.650, 25.809, 25.889, 25.252, 4.1811, 
8.225, 25.252, 26.446, 25.889, 25.809, 25.650, 25.173, 4.1779, 
8.233, 25.173, 26.366, 25.969, 26.128, 25.889, 25.252, 4.1747, 
8.242, 25.252, 26.924, 25.969, 26.048, 25.889, 25.093, 4.1811, 
8.250, 25.093, 26.366, 25.730, 26.207, 25.730, 25.013, 4.1811, 
8.264, 24.854, 26.287, 25.730, 25.889, 25.571, 25.173, 4.1795, 
8.272, 24.934, 26.287, 25.491, 25.809, 25.969, 24.934, 4.1747, 
8.281, 25.093, 26.526, 25.969, 26.048, 25.809, 25.093, 4.1779, 
8.289, 25.093, 26.685, 25.889, 26.048, 25.809, 25.173, 4.1747, 
8.297, 25.252, 26.605, 26.128, 26.128, 25.650, 24.854, 4.1747, 
8.306, 25.411, 26.526, 26.207, 26.128, 25.730, 24.934, 4.1779, 
8.314, 25.093, 26.526, 25.889, 26.128, 25.411, 25.013, 4.1763, 
8.328, 24.854, 26.526, 25.969, 25.969, 25.730, 25.013, 4.1779, 
8.336, 25.093, 26.366, 26.128, 25.889, 25.809, 24.854, 4.1731, 
8.345, 24.775, 26.526, 25.730, 25.889, 25.809, 25.093, 4.1747, 
8.353, 25.252, 26.366, 26.048, 26.048, 25.650, 25.093, 4.1731, 
8.361, 25.173, 26.446, 25.730, 25.969, 25.730, 24.695, 4.1763, 
8.370, 25.173, 26.366, 26.048, 26.128, 25.730, 25.173, 4.1827, 
8.378, 25.252, 26.526, 25.809, 25.969, 25.809, 24.695, 4.1779, 
8.386, 25.252, 26.366, 25.969, 25.889, 25.809, 25.093, 4.1811, 
8.400, 24.934, 26.526, 25.730, 25.809, 25.809, 25.093, 4.1779, 
8.409, 25.173, 26.446, 25.730, 25.969, 25.571, 25.093, 4.1779, 
8.417, 25.173, 26.366, 25.650, 25.809, 25.650, 25.013, 4.1779, 
8.425, 25.252, 26.446, 25.969, 26.128, 25.730, 25.093, 4.1763, 
8.434, 25.093, 26.287, 25.809, 25.889, 25.809, 25.093, 4.1763, 
8.442, 25.411, 26.526, 25.809, 25.889, 25.650, 24.934, 4.1763, 
8.450, 24.934, 26.526, 25.809, 25.969, 25.730, 25.013, 4.1779, 
8.459, 25.093, 26.526, 25.809, 26.048, 25.491, 25.093, 4.1811, 
8.473, 25.252, 26.764, 25.969, 25.889, 25.491, 25.093, 4.1715, 
8.481, 25.093, 26.287, 26.605, 25.969, 25.730, 25.093, 4.1779, 
8.489, 25.093, 26.287, 25.650, 25.809, 25.730, 24.934, 4.1779, 
8.498, 25.093, 26.605, 26.128, 26.128, 25.730, 25.173, 4.1779, 
8.506, 25.093, 26.366, 25.889, 25.809, 25.969, 25.093, 4.1747, 
8.514, 25.093, 26.366, 26.048, 25.969, 25.411, 24.854, 4.1779, 
8.523, 25.093, 26.526, 25.969, 26.048, 25.730, 25.093, 4.1747, 
8.531, 25.173, 26.526, 25.969, 26.048, 25.889, 24.934, 4.1715, 
8.563, 24.615, 26.366, 25.969, 25.809, 25.809, 24.934, 4.1731, 
8.576, 25.252, 26.207, 25.809, 26.287, 25.889, 25.093, 4.1747, 
8.584, 25.093, 26.446, 25.889, 26.128, 25.650, 25.013, 4.1795, 
8.592, 25.093, 26.605, 25.730, 26.526, 25.809, 24.775, 4.1795, 
8.601, 25.093, 26.446, 26.128, 25.730, 25.571, 25.013, 4.1779, 
8.609, 24.775, 26.526, 25.889, 25.969, 25.809, 25.173, 4.1779, 
8.617, 25.093, 26.446, 25.730, 25.889, 25.730, 25.013, 4.1827, 
8.626, 25.650, 26.526, 25.969, 25.809, 25.730, 25.252, 4.1779, 
8.640, 25.013, 26.605, 25.730, 26.207, 25.650, 24.695, 4.1779, 
8.648, 25.650, 26.764, 25.650, 26.128, 25.571, 25.013, 4.1811, 
8.657, 24.934, 26.526, 26.287, 26.287, 25.809, 25.093, 4.1779, 
8.665, 25.173, 26.685, 25.889, 25.969, 25.809, 24.775, 4.1795, 
8.673, 25.173, 26.526, 25.969, 25.730, 25.809, 25.093, 4.1747, 
8.682, 25.013, 26.446, 25.809, 26.048, 25.809, 24.934, 4.1731, 
8.690, 25.650, 26.764, 25.969, 25.730, 25.571, 25.013, 4.1747, 
8.698, 25.252, 26.685, 26.048, 25.969, 25.889, 24.854, 4.1795, 
8.714, 25.411, 26.207, 25.809, 25.969, 25.730, 25.013, 4.1747, 
8.722, 25.093, 26.526, 25.889, 26.128, 25.650, 25.173, 4.1811, 
8.731, 25.013, 26.685, 25.889, 25.969, 25.809, 25.173, 4.1763, 
8.739, 25.173, 26.366, 26.048, 25.889, 25.809, 25.093, 4.1747, 
8.748, 24.934, 26.207, 26.048, 26.128, 25.969, 25.173, 4.1763, 
8.756, 25.013, 26.446, 25.809, 25.889, 25.809, 25.013, 4.1779, 
8.764, 25.013, 26.526, 25.650, 26.287, 25.491, 25.173, 4.1731, 
8.773, 25.013, 26.526, 25.889, 25.730, 25.809, 24.934, 4.1747, 
8.787, 25.252, 26.366, 26.128, 26.287, 25.730, 25.013, 4.1747, 
8.795, 25.173, 26.446, 25.969, 26.207, 25.571, 25.173, 4.1747, 
8.803, 25.013, 26.446, 25.969, 26.048, 25.730, 25.093, 4.1795, 
8.812, 25.013, 26.446, 25.889, 26.048, 25.650, 24.854, 4.1779, 
8.820, 25.173, 26.446, 26.287, 25.969, 25.809, 24.775, 4.1763, 
8.828, 25.093, 26.526, 25.809, 26.048, 25.650, 25.013, 4.1747, 
8.837, 24.934, 26.526, 25.889, 25.889, 25.809, 25.173, 4.1779, 
8.845, 25.093, 26.446, 25.571, 25.969, 25.730, 24.934, 4.1747, 
8.859, 25.013, 26.605, 26.048, 26.048, 25.650, 25.332, 4.1795, 
8.867, 25.093, 26.366, 25.809, 25.969, 25.730, 25.013, 4.1747, 
8.875, 25.173, 26.605, 25.809, 26.446, 25.411, 25.173, 4.1763, 
8.884, 25.332, 26.366, 25.730, 25.889, 25.969, 24.854, 4.1779, 
8.892, 25.252, 26.366, 25.889, 25.969, 25.730, 25.013, 4.1795, 
8.900, 25.332, 26.605, 26.287, 25.969, 25.491, 24.934, 4.1827, 
8.909, 25.093, 26.605, 25.889, 26.207, 25.889, 25.093, 4.1779, 
8.923, 25.013, 26.366, 25.889, 25.969, 25.650, 24.695, 4.1747, 
8.931, 25.093, 26.526, 25.889, 25.969, 25.730, 24.854, 4.1779, 
8.939, 25.252, 26.526, 25.809, 25.969, 25.809, 25.252, 4.1763, 
8.948, 25.093, 26.685, 26.048, 26.048, 25.809, 25.093, 4.1763, 
8.956, 24.934, 26.446, 25.889, 25.809, 25.730, 24.775, 4.1795, 
8.964, 25.013, 26.446, 25.889, 25.889, 25.650, 25.093, 4.1779, 
8.973, 25.013, 26.605, 25.969, 26.048, 25.889, 25.013, 4.1731, 
8.981, 24.934, 26.844, 26.048, 26.048, 25.809, 25.173, 4.1779, 
8.995, 25.013, 26.446, 25.650, 25.889, 25.650, 25.093, 4.1747, 
9.003, 25.093, 26.605, 26.048, 26.128, 25.809, 25.013, 4.1779, 
9.012, 25.013, 26.446, 26.128, 26.287, 25.809, 24.934, 4.1763, 
9.020, 25.173, 26.366, 26.128, 26.048, 25.889, 24.934, 4.1747, 
9.028, 25.093, 26.844, 25.969, 25.969, 25.650, 25.013, 4.1795, 
9.037, 25.252, 26.526, 25.969, 26.048, 25.650, 25.013, 4.1747, 
9.045, 25.571, 26.526, 25.889, 26.287, 25.889, 24.854, 4.1731, 
9.053, 24.854, 26.366, 25.809, 25.969, 25.571, 25.252, 4.1779, 
9.067, 25.093, 26.446, 25.730, 26.128, 25.809, 25.013, 4.1779, 
9.076, 25.252, 26.605, 26.128, 25.969, 26.207, 25.093, 4.1795, 
9.084, 25.173, 26.446, 25.809, 25.889, 25.730, 25.093, 4.1779, 
9.092, 25.013, 26.605, 25.889, 26.048, 25.969, 25.013, 4.1747, 
9.101, 24.934, 26.287, 25.809, 26.128, 26.048, 25.013, 4.1731, 
9.109, 24.934, 26.366, 25.889, 25.889, 25.650, 25.013, 4.1827, 
9.117, 25.173, 26.685, 25.889, 26.048, 25.730, 25.571, 4.1731, 
9.126, 25.173, 26.526, 26.048, 25.889, 25.969, 24.934, 4.1811, 
9.154, 25.173, 26.605, 25.730, 25.889, 25.730, 25.252, 4.1763, 
9.162, 25.013, 26.446, 25.809, 25.889, 25.889, 25.013, 4.1731, 
9.170, 25.252, 26.366, 25.969, 25.650, 25.809, 24.934, 4.1763, 
9.179, 25.013, 26.287, 26.048, 25.730, 25.809, 25.252, 4.1843, 
9.187, 25.093, 26.526, 26.048, 25.889, 25.730, 25.093, 4.1747, 
9.195, 24.854, 27.083, 26.048, 26.048, 25.730, 25.093, 4.1795, 
9.204, 25.491, 26.446, 25.889, 25.969, 25.809, 25.093, 4.1747, 
9.212, 25.013, 26.287, 25.809, 26.048, 25.889, 25.093, 4.1779, 
9.226, 25.173, 26.446, 26.048, 26.048, 25.809, 25.013, 4.1779, 
9.234, 25.093, 26.526, 25.730, 25.889, 26.287, 25.093, 4.1779, 
9.242, 25.252, 26.366, 25.889, 25.969, 26.366, 25.093, 4.1811, 
9.251, 25.013, 26.366, 25.809, 25.969, 25.571, 25.093, 4.1779, 
9.259, 24.934, 26.287, 25.809, 25.889, 25.809, 25.013, 4.1779, 
9.267, 25.173, 26.526, 25.809, 25.969, 25.730, 25.173, 4.1779, 
9.276, 25.013, 26.287, 25.809, 25.969, 25.730, 25.093, 4.1779, 
9.284, 25.252, 26.366, 25.969, 25.969, 25.571, 25.173, 4.1827, 
9.298, 25.173, 26.446, 25.969, 25.809, 25.730, 25.173, 4.1811, 
9.306, 24.934, 26.287, 25.889, 25.969, 25.650, 25.093, 4.1763, 
9.315, 25.093, 26.685, 26.048, 25.730, 25.650, 25.093, 4.1747, 
9.323, 25.093, 26.526, 25.809, 26.287, 25.730, 25.093, 4.1747, 
9.331, 25.093, 26.526, 25.889, 25.809, 25.969, 24.934, 4.1779, 
9.340, 24.934, 26.446, 25.969, 25.969, 26.048, 25.093, 4.1763, 
9.348, 25.093, 26.366, 25.969, 25.889, 25.730, 25.173, 4.1747, 
9.356, 25.013, 26.526, 25.969, 25.889, 25.730, 25.491, 4.1731, 
9.370, 25.173, 26.366, 25.889, 26.128, 25.809, 25.013, 4.1827, 
9.379, 25.173, 26.605, 25.809, 25.969, 25.809, 25.093, 4.1779, 
9.387, 25.093, 26.526, 25.889, 26.048, 25.571, 25.332, 4.1763, 
9.395, 25.013, 26.366, 25.889, 25.730, 25.889, 25.013, 4.1763, 
9.404, 24.934, 26.685, 26.048, 26.128, 25.809, 24.934, 4.1747, 
9.412, 25.013, 26.446, 25.571, 25.969, 25.730, 25.093, 4.1827, 
9.420, 25.173, 26.526, 25.969, 25.969, 25.889, 25.332, 4.1731, 
9.429, 24.934, 26.685, 25.969, 26.048, 25.571, 24.934, 4.1779, 
9.443, 25.093, 26.526, 25.969, 25.730, 25.571, 25.173, 4.1731, 
9.451, 25.650, 26.287, 25.889, 26.207, 25.969, 25.252, 4.1747, 
9.459, 25.173, 26.685, 25.889, 25.809, 25.650, 25.013, 4.1795, 
9.468, 25.013, 26.685, 25.809, 26.366, 25.491, 25.013, 4.1747, 
9.476, 25.093, 26.605, 25.969, 25.809, 25.889, 25.332, 4.1795, 
9.484, 25.013, 26.446, 25.809, 25.889, 26.048, 25.093, 4.1763, 
9.493, 25.252, 26.526, 25.969, 25.969, 25.809, 25.093, 4.1795, 
9.507, 24.934, 26.526, 26.128, 25.730, 26.128, 25.173, 4.1747, 
9.515, 25.093, 26.685, 26.048, 26.048, 25.809, 25.252, 4.1779, 
9.523, 25.252, 26.446, 25.650, 25.889, 25.730, 25.013, 4.1827, 
9.532, 25.013, 26.287, 25.889, 26.207, 25.650, 25.013, 4.1763, 
9.540, 24.934, 26.366, 25.969, 25.889, 25.571, 25.093, 4.1827, 
9.548, 25.411, 26.446, 25.889, 25.969, 25.809, 24.934, 4.1795, 
9.557, 25.252, 26.446, 25.969, 26.048, 25.730, 25.013, 4.1747, 
9.565, 25.093, 26.446, 25.889, 25.969, 25.650, 24.934, 4.1795, 
9.579, 24.695, 26.526, 25.889, 26.048, 25.889, 25.173, 4.1763, 
9.587, 25.173, 26.446, 25.969, 25.969, 25.411, 25.252, 4.1715, 
9.596, 24.934, 26.526, 25.889, 26.128, 25.650, 25.332, 4.1731, 
9.604, 25.013, 26.446, 26.048, 25.889, 25.730, 25.013, 4.1779, 
9.612, 25.013, 26.924, 25.889, 25.969, 25.650, 25.013, 4.1747, 
9.621, 25.173, 26.526, 25.969, 25.889, 25.809, 24.934, 4.1747, 
9.629, 25.252, 26.446, 25.969, 25.889, 25.571, 25.093, 4.1779, 
9.637, 25.093, 26.685, 25.809, 25.889, 25.730, 25.013, 4.1779, 
9.651, 25.093, 26.446, 25.730, 26.048, 26.207, 25.173, 4.1811, 
9.659, 25.252, 26.446, 25.809, 26.207, 25.730, 25.491, 4.1747, 
9.668, 25.173, 26.526, 25.730, 25.969, 26.048, 25.093, 4.1731, 
9.676, 24.934, 26.446, 26.048, 26.128, 25.889, 25.093, 4.1779, 
9.684, 25.093, 26.605, 26.048, 26.207, 25.730, 24.934, 4.1795, 
9.693, 25.173, 26.446, 25.889, 25.969, 25.889, 25.093, 4.1715, 
9.701, 24.934, 26.446, 26.048, 26.287, 25.889, 24.934, 4.1747, 
9.709, 25.332, 26.924, 25.809, 26.128, 25.809, 25.252, 4.1747, 
9.723, 25.173, 26.605, 25.809, 25.969, 25.809, 25.013, 4.1779, 
9.732, 25.332, 26.526, 26.048, 26.207, 25.730, 25.173, 4.1731, 
9.740, 25.332, 26.446, 25.969, 25.969, 25.889, 25.173, 4.1779, 
9.748, 25.093, 26.446, 25.809, 26.048, 25.809, 24.934, 4.1779, 
9.757, 25.093, 26.207, 25.969, 26.128, 25.730, 25.013, 4.1779, 
9.765, 25.332, 26.924, 26.048, 26.128, 25.809, 25.093, 4.1779, 
9.773, 25.252, 26.366, 25.889, 25.969, 26.128, 25.013, 4.1795, 
9.782, 25.332, 26.526, 25.889, 25.889, 25.889, 25.093, 4.1779, 
9.796, 25.093, 26.526, 25.969, 26.048, 25.650, 25.013, 4.1795, 
9.804, 25.173, 26.287, 25.969, 25.889, 25.969, 25.093, 4.1795, 
9.812, 25.332, 26.366, 25.889, 25.809, 25.730, 25.013, 4.1779, 
9.821, 25.252, 26.605, 25.969, 26.048, 25.889, 25.332, 4.1779, 
9.829, 25.252, 26.685, 25.969, 26.048, 25.969, 25.252, 4.1747, 
9.837, 25.411, 26.526, 26.048, 26.048, 25.889, 25.013, 4.1731, 
9.846, 24.854, 26.366, 25.889, 25.969, 26.446, 25.093, 4.1779, 
9.854, 25.173, 26.685, 25.969, 26.207, 25.809, 24.934, 4.1715, 
9.868, 25.093, 26.366, 26.048, 26.128, 25.730, 25.252, 4.1763, 
9.876, 25.093, 26.685, 25.889, 25.889, 25.730, 25.332, 4.1827, 
9.885, 24.934, 27.162, 25.889, 25.969, 25.730, 25.093, 4.1683, 
9.893, 25.173, 26.446, 25.889, 25.889, 25.889, 25.013, 4.1715, 
9.901, 25.013, 26.526, 25.809, 25.969, 25.809, 25.093, 4.1747, 
9.910, 25.093, 26.526, 25.889, 26.128, 25.571, 25.173, 4.1699, 
9.918, 24.934, 26.605, 25.650, 26.048, 25.650, 25.173, 4.1779, 
9.926, 25.173, 26.605, 25.889, 26.128, 25.650, 25.173, 4.1763, 
9.940, 25.252, 26.446, 25.889, 25.969, 25.650, 25.013, 4.1779, 
9.949, 25.252, 26.685, 25.889, 25.889, 25.571, 25.013, 4.1795, 
9.957, 25.173, 26.526, 25.571, 26.048, 25.571, 25.093, 4.1763, 
9.965, 25.093, 26.366, 25.809, 25.969, 25.730, 25.013, 4.1763, 
9.974, 25.173, 26.605, 25.889, 25.809, 25.650, 25.013, 4.1779, 
9.982, 25.173, 26.685, 25.809, 25.889, 25.809, 25.013, 4.1747, 
9.990, 25.252, 26.526, 26.128, 25.809, 25.650, 25.013, 4.1731, 
9.999, 25.093, 26.446, 25.650, 26.207, 25.650, 24.934, 4.1763, 
10.013, 25.093, 27.003, 25.571, 25.889, 25.889, 25.093, 4.1747, 
10.021, 25.332, 26.446, 25.809, 26.207, 25.571, 25.173, 4.1779, 
10.029, 25.173, 26.605, 25.969, 25.889, 25.809, 25.093, 4.1763, 
10.038, 25.013, 26.366, 26.048, 25.889, 25.571, 25.173, 4.1811, 
10.046, 25.013, 26.446, 25.650, 26.128, 25.730, 25.013, 4.1827, 
10.054, 25.173, 26.764, 25.969, 25.969, 25.730, 25.013, 4.1779, 
10.063, 25.173, 26.366, 26.048, 26.048, 25.491, 25.093, 4.1843, 
10.077, 24.695, 26.446, 26.048, 25.809, 25.650, 25.013, 4.1763, 
10.085, 25.093, 26.526, 25.889, 26.128, 25.650, 25.093, 4.1763, 
10.093, 25.093, 26.526, 26.128, 26.048, 25.730, 25.093, 4.1779, 
10.102, 25.093, 26.446, 25.809, 26.526, 25.730, 25.093, 4.1779, 
10.110, 25.093, 26.446, 25.889, 25.730, 25.809, 25.173, 4.1747, 
10.118, 25.411, 26.526, 25.969, 26.048, 25.809, 25.093, 4.1747, 
10.127, 25.173, 26.526, 25.969, 26.048, 25.650, 25.173, 4.1731, 
10.135, 25.013, 26.446, 25.889, 25.730, 25.730, 24.854, 4.1747, 
10.149, 25.013, 26.366, 25.809, 25.889, 25.809, 25.173, 4.1747, 
10.157, 25.252, 26.526, 25.730, 25.969, 25.730, 25.093, 4.1779, 
10.166, 25.173, 26.446, 25.969, 26.128, 25.650, 25.093, 4.1699, 
10.174, 25.252, 26.685, 25.969, 25.969, 25.889, 25.093, 4.1747, 
10.182, 24.934, 26.366, 25.889, 25.730, 25.491, 25.093, 4.1779, 
10.191, 25.252, 26.287, 25.730, 26.048, 25.491, 25.173, 4.1763, 
10.199, 25.173, 26.605, 25.889, 25.889, 25.650, 25.173, 4.1763, 
10.207, 25.650, 26.366, 26.128, 25.730, 25.650, 25.173, 4.1795, 
10.221, 25.093, 26.287, 26.048, 26.048, 25.730, 25.093, 4.1795, 
10.230, 25.013, 26.446, 26.366, 26.128, 25.650, 25.013, 4.1795, 
10.238, 25.013, 26.446, 26.048, 25.809, 26.048, 25.093, 4.1779, 
10.246, 25.173, 26.366, 25.969, 25.809, 25.650, 25.013, 4.1795, 
10.255, 25.173, 26.287, 25.969, 25.889, 25.730, 25.252, 4.1779, 
10.263, 24.934, 26.446, 25.969, 25.969, 25.650, 25.093, 4.1779, 
10.271, 25.173, 26.366, 26.048, 25.889, 25.889, 24.934, 4.1779, 
10.280, 25.093, 26.287, 26.764, 25.889, 25.730, 25.252, 4.1763, 
10.293, 25.252, 26.366, 25.889, 26.048, 25.650, 25.013, 4.1763, 
10.302, 25.093, 26.366, 25.889, 25.889, 25.730, 25.173, 4.1747, 
10.310, 25.093, 26.605, 25.809, 25.809, 25.889, 24.934, 4.1747, 
10.318, 25.252, 26.605, 25.969, 25.809, 25.571, 25.093, 4.1731, 
10.327, 24.854, 26.207, 26.048, 25.969, 25.650, 25.252, 4.1747, 
10.335, 25.013, 26.526, 26.048, 25.969, 25.809, 25.093, 4.1779, 
10.343, 24.854, 26.526, 25.809, 26.048, 25.809, 25.013, 4.1747, 
10.357, 24.854, 26.446, 25.809, 25.809, 25.650, 25.013, 4.1731, 
10.365, 25.013, 26.366, 26.128, 25.889, 25.730, 25.173, 4.1795, 
10.373, 25.093, 26.446, 26.048, 25.889, 25.889, 25.093, 4.1747, 
10.382, 25.252, 26.446, 25.969, 25.889, 26.207, 25.013, 4.1779, 
10.390, 25.252, 26.446, 25.969, 25.969, 25.730, 25.093, 4.1811, 
10.398, 25.093, 26.526, 25.809, 26.207, 25.571, 25.013, 4.1827, 
10.407, 25.332, 26.366, 25.889, 26.128, 25.889, 25.093, 4.1747, 
10.415, 25.252, 26.526, 25.969, 26.128, 25.730, 25.173, 4.1763, 
10.429, 25.173, 26.366, 25.969, 26.128, 25.730, 25.093, 4.1763, 
10.437, 25.173, 26.526, 26.048, 25.969, 25.809, 25.013, 4.1779, 
10.446, 24.934, 26.446, 26.048, 25.969, 25.809, 25.093, 4.1715, 
10.454, 25.332, 26.287, 26.128, 26.048, 25.571, 25.173, 4.1779, 
10.462, 25.013, 26.287, 26.048, 26.048, 25.571, 25.093, 4.1763, 
10.471, 25.013, 26.764, 25.889, 25.969, 25.650, 25.013, 4.1731, 
10.479, 25.252, 26.526, 25.969, 25.809, 25.650, 25.332, 4.1843, 
10.487, 25.173, 26.366, 25.809, 25.969, 25.969, 25.173, 4.1747, 
10.501, 25.013, 26.287, 26.207, 26.287, 25.650, 24.934, 4.1763, 
10.510, 25.013, 26.446, 25.969, 26.128, 25.730, 25.013, 4.1731, 
10.518, 25.093, 26.366, 26.048, 25.969, 25.730, 25.173, 4.1827, 
10.526, 25.093, 26.366, 25.809, 26.207, 25.809, 25.013, 4.1763, 
10.535, 25.173, 26.605, 25.969, 25.969, 25.571, 25.093, 4.1763, 
10.543, 25.093, 26.685, 26.048, 25.809, 25.730, 25.332, 4.1874, 
10.551, 25.252, 26.366, 25.969, 25.969, 25.809, 24.854, 4.1763, 
10.560, 24.934, 26.366, 25.969, 25.969, 25.650, 25.332, 4.1779, 
