0.005910, -0.360000, 0.210000,    -0.0800
0.005940, -0.340000, 0.230000,    -0.0800
0.005960, -0.320000, 0.250000,    -0.0800
0.005980, -0.300000, 0.270000,    -0.0800
0.006000, -0.280000, 0.290000,    -0.0800
0.006030, -0.260000, 0.300000,    -0.0800
0.006050, -0.230000, 0.320000,    -0.0700
0.006070, -0.210000, 0.340000,    -0.0700
0.006090, -0.190000, 0.360000,    -0.0700
0.006110, -0.170000, 0.370000,    -0.0600
0.006140, -0.150000, 0.390000,    -0.0600
0.006160, -0.120000, 0.410000,    -0.0500
0.006180, -0.100000, 0.420000,    -0.0400
0.006200, -0.080000, 0.440000,    -0.0400
0.006220, -0.060000, 0.460000,    -0.0300
0.006250, -0.040000, 0.470000,    -0.0200
0.006270, -0.020000, 0.490000,    -0.0100
0.006290, 0.010000, 0.510000,     0.0000
0.006310, 0.030000, 0.520000,     0.0200
0.006330, 0.050000, 0.540000,     0.0300
0.006360, 0.070000, 0.550000,     0.0400
0.006380, 0.100000, 0.570000,     0.0500
0.006400, 0.120000, 0.580000,     0.0700
0.006420, 0.140000, 0.600000,     0.0800
0.006450, 0.160000, 0.610000,     0.1000
0.006470, 0.180000, 0.630000,     0.1200
0.006490, 0.210000, 0.640000,     0.1300
0.006510, 0.230000, 0.660000,     0.1500
0.006530, 0.250000, 0.670000,     0.1700
0.006550, 0.270000, 0.680000,     0.1800
0.006580, 0.290000, 0.700000,     0.2000
0.006600, 0.310000, 0.710000,     0.2200
0.006620, 0.330000, 0.720000,     0.2400
0.006640, 0.350000, 0.730000,     0.2600
0.006670, 0.370000, 0.750000,     0.2800
0.006690, 0.390000, 0.760000,     0.3000
0.006710, 0.410000, 0.770000,     0.3200
0.006730, 0.430000, 0.780000,     0.3400
0.006760, 0.450000, 0.790000,     0.3600
0.006780, 0.470000, 0.800000,     0.3800
0.006800, 0.490000, 0.820000,     0.4000
0.006820, 0.510000, 0.830000,     0.4200
0.006840, 0.530000, 0.840000,     0.4500
0.006860, 0.550000, 0.850000,     0.4700
0.006890, 0.570000, 0.860000,     0.4900
0.006910, 0.590000, 0.870000,     0.5100
0.006930, 0.600000, 0.870000,     0.5300
0.006950, 0.620000, 0.880000,     0.5500
0.006980, 0.640000, 0.890000,     0.5700
0.007000, 0.660000, 0.900000,     0.5900
0.007020, 0.670000, 0.910000,     0.6100
0.007040, 0.690000, 0.920000,     0.6300
0.007060, 0.700000, 0.920000,     0.6500
0.007090, 0.720000, 0.930000,     0.6700
0.007110, 0.740000, 0.940000,     0.6900
0.007130, 0.750000, 0.940000,     0.7100
0.007150, 0.760000, 0.950000,     0.7300
0.007180, 0.780000, 0.950000,     0.7400
0.007200, 0.790000, 0.960000,     0.7600
0.007220, 0.810000, 0.960000,     0.7800
0.007240, 0.820000, 0.970000,     0.7900
0.007260, 0.830000, 0.970000,     0.8100
0.007280, 0.840000, 0.980000,     0.8200
0.007310, 0.850000, 0.980000,     0.8400
0.007330, 0.870000, 0.980000,     0.8500
0.007350, 0.880000, 0.990000,     0.8700
0.007370, 0.890000, 0.990000,     0.8800
0.007400, 0.900000, 0.990000,     0.8900
0.007420, 0.910000, 0.990000,     0.9000
0.007440, 0.920000, 1.000000,     0.9100
0.007460, 0.920000, 1.000000,     0.9200
0.007490, 0.930000, 1.000000,     0.9300
0.007510, 0.940000, 1.000000,     0.9400
0.007530, 0.950000, 1.000000,     0.9500
0.007550, 0.950000, 1.000000,     0.9500
0.007570, 0.960000, 1.000000,     0.9600
0.007600, 0.970000, 1.000000,     0.9700
0.007620, 0.970000, 1.000000,     0.9700
0.007640, 0.980000, 1.000000,     0.9700
0.007660, 0.980000, 0.990000,     0.9800
0.007680, 0.990000, 0.990000,     0.9800
0.007710, 0.990000, 0.990000,     0.9800
0.007730, 0.990000, 0.990000,     0.9800
0.007750, 0.990000, 0.980000,     0.9800
0.007770, 1.000000, 0.980000,     0.9800
0.007790, 1.000000, 0.980000,     0.9800
0.007820, 1.000000, 0.970000,     0.9700
0.007840, 1.000000, 0.970000,     0.9700
0.007860, 1.000000, 0.960000,     0.9600
0.007880, 1.000000, 0.960000,     0.9600
0.007910, 1.000000, 0.950000,     0.9500
0.007930, 1.000000, 0.950000,     0.9500
0.007950, 1.000000, 0.940000,     0.9400
0.007970, 0.990000, 0.940000,     0.9300
0.007990, 0.990000, 0.930000,     0.9200
0.008020, 0.990000, 0.920000,     0.9100
0.008040, 0.980000, 0.910000,     0.9000
0.008060, 0.980000, 0.910000,     0.8900
0.008080, 0.970000, 0.900000,     0.8800
0.008100, 0.970000, 0.890000,     0.8600
0.008130, 0.960000, 0.880000,     0.8500
0.008150, 0.960000, 0.870000,     0.8400
0.008170, 0.950000, 0.860000,     0.8200
0.008190, 0.940000, 0.860000,     0.8100
0.008220, 0.940000, 0.850000,     0.7900
0.008240, 0.930000, 0.840000,     0.7700
0.008260, 0.920000, 0.830000,     0.7600
0.008280, 0.910000, 0.810000,     0.7400
0.008300, 0.900000, 0.800000,     0.7200
0.008330, 0.890000, 0.790000,     0.7100
0.008350, 0.880000, 0.780000,     0.6900
0.008370, 0.870000, 0.770000,     0.6700
0.008390, 0.860000, 0.760000,     0.6500
0.008420, 0.850000, 0.750000,     0.6300
0.008440, 0.830000, 0.730000,     0.6100
0.008460, 0.820000, 0.720000,     0.5900
0.008480, 0.810000, 0.710000,     0.5700
0.008500, 0.800000, 0.690000,     0.5500
0.008520, 0.780000, 0.680000,     0.5300
0.008550, 0.770000, 0.670000,     0.5100
0.008570, 0.760000, 0.650000,     0.4900
0.008590, 0.740000, 0.640000,     0.4700
0.008610, 0.720000, 0.630000,     0.4500
0.008640, 0.710000, 0.610000,     0.4300
0.008660, 0.690000, 0.600000,     0.4100
0.008680, 0.680000, 0.580000,     0.3900
0.008700, 0.660000, 0.570000,     0.3700
0.008720, 0.640000, 0.550000,     0.3500
0.008750, 0.630000, 0.530000,     0.3300
0.008770, 0.610000, 0.520000,     0.3200
0.008790, 0.590000, 0.500000,     0.3000
0.008810, 0.570000, 0.490000,     0.2800
0.008840, 0.560000, 0.470000,     0.2600
0.008860, 0.540000, 0.450000,     0.2400
0.008880, 0.520000, 0.440000,     0.2300
0.008900, 0.500000, 0.420000,     0.2100
0.008920, 0.480000, 0.400000,     0.1900
0.008940, 0.460000, 0.390000,     0.1800
