,Time [s],Light,USB,TMP36 [C],TC [C],Batt [V]
4460,197.02,48.82,4.0075,24.2,25.2,4.1461
4461,197.07,48.86,4.0059,24.36,25.2,4.1445
4462,197.11,48.84,4.0059,24.12,25.2,4.1445
4463,197.15,48.82,4.0059,24.36,25.2,4.1492
4464,197.19,48.84,4.0059,24.43,25.2,4.1461
4465,197.23,48.94,4.0075,24.2,25.2,4.1476
4466,197.28,48.86,3.9996,24.43,25.2,4.1476
4467,197.32,48.89,3.9852,24.2,25.2,4.1461
4468,197.36,48.86,4.0107,24.12,25.2,4.1461
4469,197.41,48.82,4.0107,24.2,25.2,4.1445
4470,197.45,48.89,4.0043,24.12,25.2,4.1476
4471,197.49,48.89,4.0043,24.36,25.2,4.1445
4472,197.53,48.84,4.0075,24.51,25.2,4.1413
4473,197.57,48.82,4.0091,24.2,25.2,4.1476
4474,197.62,48.86,4.0059,24.28,25.2,4.1413
4475,197.66,48.91,3.9821,23.88,25.2,4.1461
4476,197.71,48.96,4.0091,24.36,25.2,4.1508
4477,197.75,48.84,4.0028,24.28,25.2,4.1492
4478,197.79,48.82,4.0107,24.43,25.2,4.1445
4479,197.83,48.84,4.0075,24.28,25.2,4.1461
4480,197.87,48.72,3.998,24.43,25.2,4.1492
4481,197.92,48.67,4.0091,24.04,25.2,4.1508
4482,197.96,48.77,3.9996,24.12,25.2,4.1445
4483,198.0,48.74,4.0028,24.28,25.2,4.1461
4484,198.05,48.77,3.9789,24.36,25.2,4.1445
4485,198.09,48.72,4.0123,24.2,25.2,4.1508
4486,198.13,48.69,4.0075,24.2,25.2,4.1476
4487,198.17,48.72,4.0075,24.12,25.2,4.1476
4488,198.22,48.79,4.0059,24.2,25.2,4.1429
4489,198.26,48.74,4.0059,24.04,25.2,4.1524
4490,198.32,48.74,3.9789,23.64,25.2,4.1429
4491,198.36,48.74,3.9868,24.36,25.2,4.1413
4492,198.41,48.79,3.9836,24.28,25.2,4.1445
4493,198.45,48.77,3.9836,24.28,25.2,4.1492
4494,198.5,48.82,4.0059,24.2,25.2,4.1445
4495,198.54,48.79,4.0059,24.2,25.2,4.1445
4496,198.58,48.74,4.0043,24.28,25.2,4.1429
4497,198.62,48.79,4.0059,24.43,25.2,4.1476
4498,198.66,48.79,4.0059,24.2,25.2,4.154
4499,198.71,48.77,4.0028,24.12,25.2,4.1476
4500,198.75,48.84,4.0059,24.2,25.2,4.1524
4501,198.79,48.89,3.998,24.36,25.2,4.1476
4502,198.84,48.94,3.9789,24.12,25.2,4.1476
4503,198.88,48.84,3.9996,24.28,25.2,4.1445
4504,198.92,48.89,4.0075,24.28,25.2,4.1461
4505,198.97,48.86,4.0012,24.36,25.2,4.1476
4506,199.01,48.89,4.0075,24.36,25.2,4.1492
4507,199.05,48.94,4.0075,23.96,25.2,4.1445
4508,199.09,48.89,4.0059,24.59,25.2,4.1508
4509,199.13,48.82,4.0043,24.2,25.2,4.1445
4510,199.18,48.82,4.0043,24.2,25.2,4.1445
4511,199.22,48.84,3.9836,24.04,25.2,4.1461
4512,199.27,48.79,4.0043,24.2,25.2,4.1445
4513,199.31,48.86,4.0028,24.36,25.2,4.1476
4514,199.35,48.84,4.0091,24.36,25.2,4.1492
4515,199.39,48.79,4.0075,24.04,25.2,4.1492
4516,199.43,48.89,4.0091,24.59,25.2,4.1461
4517,199.48,48.82,4.0028,24.28,25.2,4.1476
4518,199.52,48.84,4.0043,24.2,25.2,4.1492
4519,199.57,48.89,3.9773,24.04,25.2,4.1461
4520,199.61,48.91,4.0043,24.2,25.2,4.1413
4521,199.65,48.89,4.0028,24.51,25.2,4.1508
4522,199.69,48.82,4.0075,24.43,25.2,4.1445
4523,199.73,48.89,3.9996,24.36,25.2,4.1429
4524,199.78,48.91,3.998,24.2,25.2,4.1476
4525,199.82,48.96,3.9996,24.28,25.2,4.1445
4526,199.86,48.89,4.0059,24.28,25.2,4.1413
4527,199.9,48.91,4.0012,24.36,25.2,4.1445
4528,199.95,48.91,3.9805,24.12,25.2,4.1445
4529,199.99,48.94,3.998,24.28,25.2,4.1445
4530,200.03,48.91,4.0028,24.28,25.2,4.1413
4531,200.08,48.89,4.0059,23.96,25.2,4.1461
4532,200.12,48.96,4.0059,24.04,25.2,4.1445
4533,200.16,48.91,4.0043,24.12,25.2,4.1476
4534,200.2,48.89,4.0075,24.36,25.2,4.1445
4535,200.24,48.89,4.0028,24.36,25.2,4.1461
4536,200.29,48.96,4.0059,24.04,25.2,4.1445
4537,200.33,48.94,3.9821,24.2,25.2,4.1476
4538,200.38,48.96,4.0043,24.12,25.2,4.1445
4539,200.42,48.91,4.0059,24.43,25.2,4.1461
4540,200.46,48.86,4.0028,24.04,25.2,4.1461
4541,200.5,48.91,4.0075,24.12,25.2,4.1492
4542,200.54,48.94,3.998,24.04,25.2,4.1445
4543,200.59,48.91,3.998,24.43,25.2,4.1492
4544,200.63,49.01,4.0059,24.2,25.2,4.1476
4545,200.67,48.91,4.0043,24.43,25.2,4.1397
4546,200.72,48.89,3.9789,24.12,25.2,4.1476
4547,200.76,48.84,3.9996,24.2,25.2,4.1429
4548,200.8,48.99,4.0012,24.59,25.2,4.1445
4549,200.84,48.91,4.0043,24.43,25.2,4.1476
4550,200.89,48.91,4.0059,24.28,25.2,4.1429
4551,200.93,48.91,4.0075,24.28,25.2,4.1461
4552,200.97,48.94,4.0059,24.04,25.2,4.1492
4553,201.01,48.89,4.0028,24.2,25.2,4.1461
4554,201.05,48.94,4.0043,24.43,25.2,4.1461
4555,201.1,48.94,3.9836,24.36,25.2,4.1445
4556,201.14,48.96,4.0059,24.12,25.2,4.1445
4557,201.19,48.84,4.0043,24.28,25.2,4.1476
4558,201.23,48.94,4.0075,24.12,25.2,4.1413
4559,201.27,48.94,4.0059,24.12,25.2,4.1476
4560,201.31,48.96,4.0043,23.96,25.2,4.1445
4561,201.35,48.94,4.0043,24.12,25.2,4.1492
4562,201.4,48.94,4.0091,24.36,25.2,4.1461
4563,201.44,48.86,4.0059,24.12,25.2,4.1429
4564,201.49,48.94,3.9789,24.36,25.2,4.1461
4565,201.53,49.04,4.0059,24.12,25.2,4.1445
4566,201.57,48.91,4.0043,24.12,25.2,4.1445
4567,201.61,48.89,3.9996,24.51,25.3,4.1445
4568,201.65,48.89,4.0091,24.2,25.2,4.1461
4569,201.7,48.91,3.9996,24.36,25.2,4.1476
4570,201.74,48.89,4.0043,24.28,25.2,4.1445
4571,201.78,48.96,4.0028,24.12,25.2,4.1445
4572,201.83,48.96,3.9821,24.04,25.2,4.1461
4573,201.87,48.96,4.0028,24.36,25.2,4.1508
4574,201.91,48.99,4.0043,24.28,25.3,4.1461
4575,201.95,48.99,3.9964,24.2,25.2,4.1397
4576,202.0,48.99,4.0012,24.43,25.2,4.1476
4577,202.04,48.91,3.9996,24.12,25.2,4.1476
4578,202.08,48.99,4.0123,24.2,25.2,4.1429
4579,202.12,48.91,4.0075,24.36,25.2,4.1413
4580,202.16,48.96,4.0059,24.28,25.2,4.1492
4581,202.21,48.84,3.9836,24.28,25.2,4.1508
4582,202.25,48.77,4.0091,24.36,25.3,4.1461
4583,202.3,48.79,4.0043,24.36,25.2,4.1445
4584,202.36,48.79,3.9741,24.04,25.2,4.1461
4585,202.4,48.67,3.9821,24.36,25.2,4.1461
4586,202.44,48.82,3.9805,24.2,25.3,4.1476
4587,202.49,48.86,3.9852,24.04,25.2,4.1461
4588,202.53,48.79,3.9821,24.12,25.2,4.1445
4589,202.57,48.84,3.9868,24.28,25.2,4.1461
4590,202.62,48.91,3.9821,24.28,25.2,4.1429
4591,202.66,48.89,3.9996,24.28,25.2,4.1461
4592,202.7,48.82,4.0075,24.2,25.2,4.1476
4593,202.74,48.82,4.0043,24.2,25.2,4.1508
4594,202.79,48.86,4.0075,24.2,25.2,4.1461
4595,202.83,48.86,4.0059,24.28,25.2,4.1445
4596,202.87,48.89,4.0091,24.2,25.2,4.1461
4597,202.91,48.79,4.0059,24.12,25.2,4.1492
4598,202.95,48.86,4.0012,24.2,25.2,4.1429
4599,203.11,48.86,3.9821,24.2,25.2,4.1461
4600,203.16,48.89,4.0075,24.04,25.2,4.1461
4601,203.2,48.84,4.0043,24.28,25.2,4.1445
4602,203.24,48.91,3.998,24.36,25.2,4.1476
4603,203.28,48.89,4.0075,24.36,25.2,4.1445
4604,203.32,48.91,4.0075,24.28,25.2,4.1445
4605,203.37,48.89,4.0028,24.28,25.2,4.1492
4606,203.41,48.89,4.0075,24.12,25.2,4.1492
4607,203.45,48.96,4.0091,24.36,25.2,4.1492
4608,203.5,48.91,3.9821,24.36,25.2,4.1476
4609,203.54,48.84,3.9996,24.12,25.2,4.1397
4610,203.58,48.86,4.0059,24.28,25.2,4.1429
4611,203.62,48.86,4.0059,24.12,25.2,4.1461
4612,203.67,48.94,4.0059,24.36,25.2,4.1461
4613,203.71,48.86,4.0012,24.28,25.2,4.1492
4614,203.75,48.84,4.0043,24.2,25.2,4.1492
4615,203.79,48.82,4.0075,24.28,25.2,4.1461
4616,203.84,48.84,3.998,24.04,25.2,4.1445
4617,203.88,48.84,3.9821,24.36,25.2,4.1476
4618,203.92,48.86,4.0043,24.2,25.2,4.1461
4619,203.97,48.89,4.0012,24.2,25.2,4.1429
4620,204.01,48.96,4.0091,24.2,25.2,4.1476
4621,204.05,48.84,4.0043,24.2,25.2,4.1445
4622,204.09,48.94,4.0043,24.2,25.2,4.1413
4623,204.13,48.89,4.0059,24.2,25.2,4.1492
4624,204.18,48.84,3.9996,24.2,25.2,4.1476
4625,204.22,48.91,3.9821,23.96,25.2,4.1429
4626,204.27,48.91,4.0123,24.43,25.2,4.1445
4627,204.31,48.91,4.0059,24.12,25.2,4.1445
4628,204.35,48.86,4.0107,24.28,25.2,4.1413
4629,204.39,48.91,4.0012,24.2,25.2,4.1492
4630,204.43,48.89,4.0043,24.28,25.2,4.1476
4631,204.48,48.94,4.0043,24.28,25.2,4.1476
4632,204.52,49.01,4.0059,24.12,25.2,4.1445
4633,204.56,48.96,4.0059,24.36,25.2,4.1476
4634,204.61,48.91,3.9836,24.12,25.2,4.1461
4635,204.65,48.84,4.0012,24.43,25.2,4.1476
4636,204.69,48.89,4.0043,23.96,25.2,4.1492
4637,204.73,48.96,4.0028,24.12,25.2,4.1476
4638,204.78,48.96,4.0012,24.28,25.2,4.1492
4639,204.82,49.01,4.0028,24.28,25.2,4.1476
4640,204.86,48.96,4.0012,24.28,25.2,4.1476
4641,204.9,48.94,4.0075,24.36,25.2,4.1508
4642,204.94,48.96,3.998,24.36,25.2,4.1461
4643,204.99,48.94,3.9821,24.12,25.2,4.1461
4644,205.03,48.96,4.0043,24.12,25.2,4.1476
4645,205.08,48.96,4.0012,24.28,25.2,4.1429
4646,205.12,48.86,4.0028,24.36,25.2,4.1476
4647,205.16,48.94,4.0028,24.2,25.2,4.1461
4648,205.2,48.96,4.0028,24.04,25.2,4.1429
4649,205.24,48.91,4.0091,24.51,25.2,4.1492
4650,205.29,48.94,4.0043,24.04,25.2,4.1476
4651,205.33,48.96,4.0028,24.28,25.2,4.1461
4652,205.38,48.99,3.9852,24.12,25.2,4.1476
4653,205.42,48.94,4.0028,24.04,25.2,4.1461
4654,205.46,48.86,4.0012,24.28,25.2,4.1445
4655,205.5,48.89,4.0091,24.28,25.2,4.1476
4656,205.54,48.91,4.0043,24.12,25.2,4.1492
4657,205.59,48.94,4.0028,24.2,25.3,4.1461
4658,205.63,48.91,4.0028,24.04,25.2,4.1476
4659,205.67,48.96,4.0028,23.96,25.3,4.1429
4660,205.71,48.91,4.0075,24.12,25.2,4.1413
4661,205.76,49.01,3.9821,24.04,25.2,4.1461
4662,205.8,48.99,4.0075,24.2,25.2,4.1445
4663,205.84,49.01,4.0028,24.36,25.2,4.1461
4664,205.89,48.99,4.0075,24.2,25.2,4.1476
4665,205.93,48.96,4.0075,24.12,25.2,4.1397
4666,205.97,49.01,4.0091,24.2,25.2,4.1445
4667,206.01,48.96,3.998,24.43,25.2,4.1461
4668,206.05,48.96,4.0075,24.36,25.3,4.1445
4669,206.1,48.94,4.0059,24.28,25.2,4.1476
4670,206.14,48.96,3.9852,24.28,25.2,4.1492
4671,206.19,49.01,4.0043,24.2,25.2,4.1476
4672,206.23,48.99,4.0012,24.2,25.2,4.1492
4673,206.27,49.01,4.0012,24.12,25.2,4.1445
4674,206.31,48.99,4.0043,24.28,25.2,4.1492
4675,206.38,49.01,3.9805,23.8,25.2,4.1461
4676,206.42,48.99,3.9836,24.12,25.2,4.1429
4677,206.46,48.91,3.9852,24.36,25.2,4.1445
4678,206.51,48.94,3.9805,24.04,25.2,4.1476
4679,206.55,48.96,4.0012,24.28,25.2,4.1445
4680,206.59,48.91,4.0107,24.28,25.2,4.1476
4681,206.63,48.99,3.9964,23.88,25.3,4.1413
4682,206.68,48.91,4.0028,24.12,25.2,4.1476
4683,206.72,48.96,4.0075,24.12,25.2,4.1476
4684,206.76,49.01,4.0043,24.28,25.2,4.1413
4685,206.8,48.86,4.0059,23.96,25.2,4.1508
4686,206.84,48.94,4.0059,24.04,25.2,4.1445
4687,206.89,48.89,3.9789,24.36,25.2,4.1492
4688,206.93,48.86,4.0059,24.36,25.2,4.1524
4689,206.98,48.91,4.0028,24.2,25.2,4.1476
4690,207.02,48.91,4.0075,24.2,25.2,4.1508
4691,207.06,49.01,4.0075,24.28,25.2,4.1445
4692,207.1,48.96,4.0028,24.2,25.2,4.1476
4693,207.14,48.89,3.998,24.12,25.2,4.1476
4694,207.19,48.89,3.998,24.12,25.2,4.1461
4695,207.23,48.99,4.0075,24.28,25.2,4.1461
4696,207.28,48.89,3.9805,24.12,25.2,4.1476
4697,207.32,48.91,4.0075,23.88,25.2,4.1429
4698,207.36,48.91,4.0091,24.2,25.2,4.1476
4699,207.4,49.01,4.0107,24.04,25.2,4.1461
4700,207.44,48.91,4.0075,24.2,25.3,4.1445
4701,207.49,48.99,4.0091,24.36,25.2,4.1461
4702,207.53,48.89,4.0091,24.28,25.2,4.1461
4703,207.57,48.91,4.0043,24.2,25.2,4.1492
4704,207.61,48.94,4.0028,24.2,25.2,4.1445
4705,207.66,48.94,3.9821,24.2,25.2,4.1413
4706,207.7,49.04,3.998,24.36,25.2,4.1476
4707,207.74,48.94,3.9964,24.28,25.3,4.1476
4708,207.79,48.99,4.0059,24.2,25.2,4.1429
4709,207.83,48.94,3.998,24.2,25.2,4.1476
4710,207.87,48.84,4.0012,24.2,25.2,4.1461
4711,207.91,48.86,4.0075,24.28,25.2,4.1461
4712,207.95,48.82,4.0075,24.2,25.2,4.1429
4713,208.0,48.82,3.998,24.12,25.3,4.1445
4714,208.04,48.89,3.9836,23.96,25.2,4.1476
4715,208.09,48.91,4.0028,24.28,25.3,4.1429
4716,208.13,48.89,4.0012,24.36,25.2,4.1445
4717,208.17,48.91,4.0075,24.36,25.2,4.1445
4718,208.21,48.89,4.0059,24.2,25.2,4.1476
4719,208.25,48.89,4.0107,24.2,25.2,4.1461
4720,208.3,48.99,3.9964,24.12,25.2,4.1461
4721,208.34,48.99,4.0043,24.43,25.2,4.1445
4722,208.39,49.01,3.9996,24.12,25.2,4.1445
4723,208.43,48.99,3.9852,24.2,25.2,4.1445
4724,208.47,48.94,4.0012,24.28,25.2,4.1461
4725,208.51,48.94,4.0091,24.36,25.3,4.1461
4726,208.55,48.94,4.0059,24.28,25.2,4.1445
4727,208.6,48.94,4.0059,24.28,25.2,4.1461
4728,208.64,48.96,4.0075,24.43,25.2,4.1429
4729,208.68,48.96,4.0043,24.12,25.2,4.1492
4730,208.72,48.96,4.0059,24.36,25.3,4.1461
4731,208.77,48.99,3.9805,24.04,25.2,4.1429
4732,208.81,48.94,4.0012,24.2,25.2,4.1445
4733,208.85,49.04,4.0028,24.28,25.2,4.1461
4734,208.9,48.91,4.0107,24.2,25.2,4.1461
4735,208.94,48.99,4.0043,24.43,25.2,4.1429
4736,208.98,48.96,4.0059,24.36,25.2,4.1492
4737,209.02,49.01,3.9964,24.28,25.2,4.1508
4738,209.06,49.08,4.0091,24.12,25.2,4.1476
4739,209.11,49.06,4.0028,24.36,25.2,4.1413
4740,209.15,49.04,3.9821,24.2,25.2,4.1508
4741,209.2,49.08,4.0043,24.04,25.2,4.1461
4742,209.24,49.06,4.0075,24.2,25.2,4.1461
4743,209.28,49.08,4.0059,24.28,25.2,4.1476
4744,209.32,49.01,4.0075,24.04,25.2,4.1492
4745,209.36,49.01,3.998,24.43,25.2,4.1445
4746,209.41,48.99,4.0091,24.43,25.2,4.1413
4747,209.45,48.96,4.0059,24.28,25.2,4.1445
4748,209.49,48.96,4.0107,24.04,25.2,4.1445
4749,209.54,48.99,3.9741,23.96,25.2,4.1476
4750,209.58,49.06,4.0075,24.43,25.2,4.1429
4751,209.62,49.04,4.0075,24.67,25.2,4.1524
4752,209.66,48.96,4.0043,24.51,25.2,4.1429
4753,209.7,49.01,3.998,24.12,25.2,4.1429
4754,209.75,49.01,4.0043,24.36,25.2,4.1461
4755,209.79,49.06,3.9996,24.2,25.2,4.1492
4756,209.83,49.06,4.0028,24.36,25.2,4.1508
4757,209.87,49.13,3.9996,24.12,25.2,4.1445
4758,209.92,49.04,3.9789,24.2,25.2,4.1476
4759,209.96,49.04,4.0059,24.2,25.2,4.1476
4760,210.0,48.96,4.0043,24.04,25.2,4.1492
4761,210.05,49.06,4.0075,24.36,25.2,4.1461
4762,210.09,48.94,4.0107,24.36,25.2,4.1461
4763,210.13,48.84,3.998,24.43,25.2,4.1476
4764,210.17,48.77,4.0091,24.28,25.2,4.1461
4765,210.21,48.82,4.0091,24.28,25.2,4.154
4766,210.26,48.69,4.0043,24.36,25.2,4.1413
4767,210.3,48.6,3.9836,24.04,25.2,4.1461
4768,210.35,48.62,4.0043,24.2,25.2,4.1492
4769,210.41,48.52,3.9789,24.04,25.2,4.1461
4770,210.45,48.35,3.9836,24.43,25.2,4.1445
4771,210.49,48.28,3.9852,24.36,25.2,4.1461
4772,210.54,48.33,3.9805,24.28,25.2,4.1445
4773,210.58,48.3,3.9789,24.04,25.2,4.1476
4774,210.62,48.3,3.9836,24.04,25.2,4.1476
4775,210.67,48.3,3.9821,23.8,25.2,4.1476
4776,210.71,48.28,4.0059,24.51,25.2,4.1461
4777,210.75,48.38,4.0059,23.96,25.2,4.1476
4778,210.79,48.38,4.0107,24.04,25.2,4.154
4779,210.84,48.57,4.0059,24.2,25.2,4.1476
4780,210.88,48.84,4.0075,24.36,25.2,4.1461
4781,210.92,48.89,4.0028,24.28,25.2,4.1461
4782,210.96,48.94,4.0059,24.43,25.2,4.1445
4783,211.0,48.99,4.0028,24.12,25.2,4.1429
4784,211.05,49.06,3.9852,24.36,25.2,4.1461
4785,211.1,49.06,4.0107,24.2,25.2,4.1476
4786,211.14,48.99,4.0075,24.43,25.2,4.1508
4787,211.18,48.96,4.0075,24.28,25.2,4.1476
4788,211.22,49.08,4.0043,24.2,25.3,4.1508
4789,211.26,49.11,4.0075,24.12,25.3,4.1476
4790,211.31,49.08,4.0075,24.2,25.2,4.1492
4791,211.35,49.04,4.0091,24.28,25.2,4.1524
4792,211.39,49.06,4.0107,24.51,25.2,4.1461
4793,211.44,49.11,3.9757,24.36,25.2,4.1492
4794,211.48,49.13,4.0059,24.28,25.2,4.1461
4795,211.52,49.04,4.0107,24.36,25.2,4.1461
4796,211.56,49.13,4.0028,24.12,25.2,4.1413
4797,211.61,49.16,4.0123,24.12,25.2,4.1445
4798,211.65,49.06,4.0075,24.28,25.2,4.1413
4799,211.69,49.16,3.9996,24.43,25.3,4.1461
4800,211.73,49.16,4.0123,24.2,25.2,4.1429
4801,211.77,49.18,4.0028,24.28,25.3,4.1429
4802,211.82,49.08,3.9789,24.43,25.2,4.1508
4803,211.86,49.16,4.0028,24.36,25.2,4.1461
4804,211.91,49.13,4.0028,24.12,25.3,4.1461
4805,211.95,49.16,3.998,24.36,25.2,4.1429
4806,211.99,49.16,4.0075,24.2,25.3,4.1445
4807,212.03,49.16,4.0028,24.2,25.2,4.1476
4808,212.07,49.11,4.0059,24.43,25.2,4.1492
4809,212.12,49.16,4.0028,24.12,25.2,4.1461
4810,212.16,49.11,4.0043,24.2,25.2,4.1476
4811,212.21,49.13,3.9821,24.04,25.2,4.1445
4812,212.25,49.16,3.9996,24.2,25.2,4.1445
4813,212.29,49.08,4.0075,24.12,25.2,4.1461
4814,212.33,49.13,3.9996,24.2,25.2,4.1461
4815,212.37,49.11,3.9996,24.04,25.2,4.1476
4816,212.42,49.08,4.0091,24.04,25.2,4.1476
4817,212.46,49.13,4.0028,24.28,25.2,4.1492
4818,212.5,49.08,4.0075,24.2,25.2,4.1492
4819,212.55,49.11,4.0012,24.2,25.2,4.1461
4820,212.59,49.08,3.9757,24.36,25.2,4.1461
4821,212.63,49.08,4.0059,24.12,25.2,4.1429
4822,212.67,49.08,3.9948,24.36,25.2,4.1461
4823,212.72,49.11,3.998,24.36,25.2,4.1461
4824,212.76,49.11,4.0012,24.12,25.2,4.1445
4825,212.8,49.04,3.9996,24.12,25.2,4.1461
4826,212.84,49.08,4.0028,24.12,25.2,4.1461
4827,212.88,49.04,4.0059,24.12,25.3,4.1492
4828,212.93,49.01,3.9773,23.96,25.2,4.1492
4829,212.97,48.99,4.0028,24.12,25.2,4.1445
4830,213.02,48.84,4.0028,24.12,25.2,4.154
4831,213.06,48.77,4.0075,24.36,25.2,4.1445
4832,213.1,48.52,4.0028,24.2,25.3,4.1476
4833,213.14,48.62,3.9996,24.2,25.2,4.1476
4834,213.18,48.64,4.0059,24.2,25.2,4.1476
4835,213.23,48.62,4.0059,24.12,25.2,4.1492
4836,213.27,48.62,4.0059,24.36,25.2,4.1445
4837,213.32,48.67,3.9884,24.2,25.2,4.1492
4838,213.36,48.72,4.0059,24.2,25.2,4.1461
4839,213.4,48.69,4.0075,24.04,25.2,4.1445
4840,213.44,48.69,4.0043,24.36,25.2,4.1429
4841,213.48,48.67,4.0075,24.36,25.2,4.1461
4842,213.53,48.69,4.0107,24.2,25.3,4.1461
4843,213.57,48.77,4.0043,24.2,25.2,4.1461
4844,213.61,48.74,4.0012,24.12,25.2,4.1461
4845,213.65,48.77,4.0012,23.96,25.2,4.1429
4846,213.7,48.84,3.9852,24.28,25.2,4.1476
4847,213.74,48.79,4.0043,24.2,25.2,4.1461
4848,213.78,48.74,3.9996,24.2,25.3,4.1445
4849,213.83,48.72,4.0075,24.28,25.3,4.1524
4850,213.87,48.79,4.0028,23.96,25.2,4.1492
4851,213.91,48.77,4.0043,24.12,25.2,4.1461
4852,213.95,48.79,4.0075,24.43,25.2,4.1445
4853,213.99,48.69,3.998,24.28,25.2,4.1492
4854,214.04,48.67,3.9996,24.28,25.3,4.1429
4855,214.08,48.69,3.9773,24.36,25.3,4.1476
4856,214.13,48.69,4.0075,24.12,25.2,4.1461
4857,214.17,48.72,4.0091,24.36,25.3,4.1476
4858,214.21,48.72,4.0059,24.12,25.3,4.1461
4859,214.25,48.74,4.0107,24.28,25.2,4.1445
4860,214.29,48.72,4.0075,24.36,25.3,4.1461
4861,214.34,48.69,4.0075,24.12,25.3,4.1476
4862,214.38,48.74,4.0075,24.12,25.3,4.1508
4863,214.44,48.74,3.9821,23.88,25.2,4.1445
4864,214.49,48.79,3.9836,24.12,25.2,4.1461
4865,214.53,48.74,4.0059,23.96,25.2,4.1445
4866,214.57,48.77,3.998,24.12,25.3,4.1492
4867,214.62,48.67,4.0028,24.12,25.2,4.1413
4868,214.66,48.5,3.9996,24.12,25.2,4.1492
4869,214.7,48.28,4.0059,24.12,25.2,4.1413
4870,214.74,48.03,4.0043,24.2,25.2,4.1445
4871,214.78,47.67,4.0075,24.12,25.2,4.1429
4872,214.83,47.3,4.0043,24.28,25.2,4.1413
4873,214.87,46.96,3.9805,24.43,25.2,4.1476
4874,214.92,46.89,4.0059,24.28,25.2,4.1492
4875,214.96,46.79,4.0043,24.12,25.2,4.1413
4876,215.0,46.91,3.9996,24.12,25.2,4.1429
4877,215.04,47.13,4.0043,24.12,25.2,4.1476
4878,215.08,47.11,4.0075,24.36,25.2,4.1492
4879,215.13,47.16,4.0091,24.36,25.2,4.1461
4880,215.17,47.13,4.0059,23.96,25.3,4.1492
4881,215.22,47.11,3.9789,23.8,25.2,4.1476
4882,215.26,47.2,4.0059,24.36,25.3,4.1445
4883,215.3,47.2,4.0091,24.28,25.2,4.1461
4884,215.34,47.2,4.0075,24.2,25.2,4.1445
4885,215.38,47.16,4.0123,24.28,25.3,4.1429
4886,215.43,47.2,4.0012,24.2,25.2,4.1476
4887,215.47,47.28,4.0059,24.2,25.2,4.1492
4888,215.51,47.28,3.9996,24.28,25.3,4.1461
4889,215.55,47.25,4.0043,24.12,25.2,4.1445
4890,215.6,47.11,3.9868,24.2,25.3,4.1492
4891,215.64,46.91,4.0028,24.12,25.2,4.1476
4892,215.68,46.76,4.0059,24.2,25.2,4.1524
4893,215.72,46.32,4.0075,24.2,25.3,4.1445
4894,215.77,45.89,4.0028,24.12,25.3,4.1461
4895,215.81,45.08,4.0012,24.28,25.2,4.1476
4896,215.85,44.03,3.998,24.51,25.2,4.1461
4897,215.89,42.61,4.0091,24.43,25.3,4.1445
4898,215.93,41.25,4.0075,24.12,25.3,4.1445
4899,215.98,39.93,3.9805,24.36,25.3,4.1476
4900,216.02,39.56,4.0043,24.28,25.3,4.1461
4901,216.07,40.44,4.0091,24.28,25.3,4.1476
4902,216.11,42.1,4.0091,24.36,25.3,4.1445
4903,216.15,43.03,4.0059,24.04,25.2,4.1461
4904,216.19,43.0,4.0091,24.04,25.3,4.1476
4905,216.23,42.81,4.0043,24.12,25.2,4.1429
4906,216.28,42.15,4.0075,24.36,25.3,4.1445
4907,216.32,41.17,4.0059,24.04,25.2,4.1445
4908,216.37,40.24,3.9852,24.28,25.2,4.1429
4909,216.41,40.0,4.0075,23.96,25.2,4.1461
4910,216.45,39.93,4.0059,24.2,25.2,4.1461
4911,216.49,39.58,4.0075,24.36,25.2,4.1445
4912,216.53,39.37,4.0075,24.36,25.3,4.1429
4913,216.58,39.1,4.0028,24.28,25.3,4.1461
4914,216.62,38.93,4.0043,24.12,25.3,4.1492
4915,216.66,38.88,4.0059,24.36,25.3,4.1476
4916,216.7,38.95,4.0075,24.28,25.3,4.1397
4917,216.75,39.27,3.9836,24.04,25.3,4.1461
4918,216.79,39.83,4.0028,24.2,25.2,4.1461
4919,216.83,40.2,3.998,24.43,25.3,4.1492
4920,216.88,40.73,3.9996,24.04,25.2,4.1461
4921,216.92,40.95,4.0043,24.28,25.3,4.1461
4922,216.96,41.29,4.0059,24.2,25.3,4.1476
4923,217.0,41.61,4.0059,24.36,25.2,4.1476
4924,217.04,41.86,4.0043,24.12,25.3,4.1445
4925,217.09,42.32,4.0091,24.43,25.2,4.1445
4926,217.13,42.88,3.9805,23.88,25.3,4.1492
4927,217.18,43.39,4.0043,24.36,25.3,4.1429
4928,217.22,44.15,4.0075,24.04,25.3,4.1461
4929,217.26,44.76,4.0059,24.04,25.3,4.1429
4930,217.3,45.35,4.0075,24.28,25.3,4.1476
4931,217.34,45.64,4.0043,24.04,25.3,4.1429
4932,217.39,46.06,4.0059,24.2,25.3,4.1508
4933,217.43,46.45,4.0091,23.96,25.3,4.1461
4934,217.48,46.69,3.9805,23.88,25.3,4.1508
4935,217.52,47.06,4.0075,24.12,25.2,4.1445
4936,217.56,47.3,4.0059,24.12,25.3,4.1461
4937,217.6,47.33,4.0075,24.51,25.3,4.1445
4938,217.64,47.4,4.0059,24.12,25.3,4.1461
4939,217.69,47.28,3.998,24.12,25.3,4.1476
4940,217.73,47.33,4.0043,24.12,25.2,4.1508
4941,217.77,47.37,4.0028,24.2,25.3,4.1492
